id,category,abm_dimensions,reference_dimensions,pixels_equal,abm_gt,reference_gt
UN19wb_1116_em_1121,only_limits,283x117,270x112,false,\lim _ { r \rightarrow 0 } f ( r ) = \sqrt { r },\lim \limits _ { r \rightarrow 0 } f ( r ) = \sqrt { r }
UN19wb_1111_em_1038,identical,239x67,434x103,false,8 x ^ { 4 } - 8 x ^ { 2 } + 1,8 x ^ { 4 } - 8 x ^ { 2 } + 1
UN19_1011_em_152,identical,452x84,664x111,false,2 \sin ^ { 2 } x = ( 1 - \cos 2 x ),2 \sin ^ { 2 } x = ( 1 - \cos 2 x )
UN19wb_1115_em_1099,identical,654x78,697x81,false,0 . 7 8 5 1 n ^ { 2 } + 3 . 9 2 9 n - 6 . 6 2 0,0 . 7 8 5 1 n ^ { 2 } + 3 . 9 2 9 n - 6 . 6 2 0
UN19_1029_em_416,identical,288x119,350x141,false,f _ { r a t } = \frac { x - 1 } { x + 1 },f _ { r a t } = \frac { x - 1 } { x + 1 }
UN19_1010_em_135,identical,358x119,330x110,false,b _ { i } = \sin ^ { 2 } x _ { i },b _ { i } = \sin ^ { 2 } x _ { i }
UN19_1002_em_18,identical,578x108,460x89,false,"B C H ( x , y ) = x + y + \frac { 1 } { 2 } [ x , y ] + \ldots","B C H ( x , y ) = x + y + \frac { 1 } { 2 } [ x , y ] + \ldots"
UN19wb_1120_em_1174,identical,386x117,332x103,false,[ \frac { m + 1 } { 2 } ] \times [ \frac { m + 1 } { 2 } ],[ \frac { m + 1 } { 2 } ] \times [ \frac { m + 1 } { 2 } ]
UN19wb_1109_em_1015,identical,148x95,98x66,false,\sqrt { - t },\sqrt { - t }
UN19_1039_em_564,identical,298x121,211x90,false,r = \tan ^ { 2 } t,r = \tan ^ { 2 } t
UN19_1023_em_325,identical,213x116,104x63,false,\sqrt { - E },\sqrt { - E }
UN19_1003_em_33,identical,215x113,165x90,false,f \sin \alpha,f \sin \alpha
UN19_1022_em_307,residual,128x82,95x63,false,{ 2 } m,2 m
UN19_1038_em_546,identical,265x111,178x80,false,1 \ldots k,1 \ldots k
UN19_1046_em_671,identical,168x86,259x123,false,b = - \frac { 3 } { 8 \sqrt { 7 } },b = - \frac { 3 } { 8 \sqrt { 7 } }
UN19_1023_em_318,only_limits,615x105,714x117,false,\lim _ { d \rightarrow 2 } ( R _ { a b } - \frac { 1 } { 2 } R g _ { a b } ) / ( d - 2 ),\lim \limits _ { d \rightarrow 2 } ( R _ { a b } - \frac { 1 } { 2 } R g _ { a b } ) / ( d - 2 )
UN19_1039_em_559,identical,227x141,160x102,false,z \geq \frac { 9 } { 8 },z \geq \frac { 9 } { 8 }
UN19wb_1113_em_1077,identical,206x134,85x61,false,\sqrt { - h },\sqrt { - h }
UN19wb_1111_em_1040,identical,141x100,197x135,false,\pm \frac { 1 } { \sqrt { 1 3 2 } },\pm \frac { 1 } { \sqrt { 1 3 2 } }
UN19_1044_em_642,identical,338x134,153x69,false,c \geq a,c \geq a
UN19wb_1104_em_944,identical,494x91,613x107,false,e ^ { - u } + e ^ { - v } + e ^ { - t + u - v } + 1 = 0,e ^ { - u } + e ^ { - v } + e ^ { - t + u - v } + 1 = 0
UN19_1002_em_25,only_limits,317x119,316x118,false,\lim _ { k \rightarrow 0 } R _ { k } = 0,\lim \limits _ { k \rightarrow 0 } R _ { k } = 0
UN19wb_1108_em_1002,identical,390x99,367x93,false,( 2 . 4 . 9 ) - ( 2 . 4 . 1 0 ),( 2 . 4 . 9 ) - ( 2 . 4 . 1 0 )
UN19wb_1115_em_1101,identical,288x99,376x122,false,y ^ { j } y ^ { k } = y ^ { j + k },y ^ { j } y ^ { k } = y ^ { j + k }
UN19_1051_em_746,only_limits,639x175,559x154,false,( x + y ) ^ { n } = \sum _ { k = 0 } ^ { n } C _ { n } ^ { k } x ^ { n - k } y ^ { k },( x + y ) ^ { n } = \sum \limits _ { k = 0 } ^ { n } C _ { n } ^ { k } x ^ { n - k } y ^ { k }
UN19wb_1117_em_1136,identical,595x72,763x84,false,1 + 1 2 + 1 2 + 2 + 1 8 + 1 2 + 6 = 6 3,1 + 1 2 + 1 2 + 2 + 1 8 + 1 2 + 6 = 6 3
UN19_1050_em_721,identical,380x155,220x96,false,\int \sqrt { - g } [ R - \frac { 1 } { 1 2 } H ^ { 2 } ],\int \sqrt { - g } [ R - \frac { 1 } { 1 2 } H ^ { 2 } ]
UN19_1002_em_27,identical,713x108,555x89,false,d ^ { M } ( m ) = 8 \times \frac { 1 } { 6 } ( m + 1 ) ( m + 2 ) ( m + 3 ),d ^ { M } ( m ) = 8 \times \frac { 1 } { 6 } ( m + 1 ) ( m + 2 ) ( m + 3 )
UN19_1049_em_706,identical,260x116,241x109,false,\sum C ^ { ( n ) } e ^ { B },\sum C ^ { ( n ) } e ^ { B }
UN19wb_1113_em_1075,identical,264x139,325x168,false,- \frac { \sin \alpha ( \infty ) } { 2 \pi },- \frac { \sin \alpha ( \infty ) } { 2 \pi }
UN19wb_1111_em_1042,identical,242x81,296x93,false,r = \sqrt { y ^ { a } y ^ { a } },r = \sqrt { y ^ { a } y ^ { a } }
UN19_1044_em_640,identical,822x197,318x88,false,c ^ { 2 } ( x ) = x ( 1 - x ) ( - p ^ { 2 } ),c ^ { 2 } ( x ) = x ( 1 - x ) ( - p ^ { 2 } )
UN19_1046_em_673,only_limits,340x110,383x121,false,\sum _ { i } b ^ { i } ( x _ { 1 } - x _ { 2 } ) ^ { i } = 0,\sum \limits _ { i } b ^ { i } ( x _ { 1 } - x _ { 2 } ) ^ { i } = 0
UN19wb_1115_em_1103,identical,125x136,121x132,false,\frac { + 1 } { \sqrt { 2 } },\frac { + 1 } { \sqrt { 2 } }
UN19_1051_em_744,identical,813x101,801x99,false,r \cos \theta - r _ { 1 } \cos \theta _ { 1 } = l = r _ { 2 } \cos \theta _ { 2 } - r \cos \theta,r \cos \theta - r _ { 1 } \cos \theta _ { 1 } = l = r _ { 2 } \cos \theta _ { 2 } - r \cos \theta
UN19wb_1117_em_1134,identical,219x104,273x124,false,\frac { 1 } { 2 } \leq x \leq \frac { 3 } { 2 },\frac { 1 } { 2 } \leq x \leq \frac { 3 } { 2 }
UN19_1050_em_723,identical,182x131,186x133,false,\frac { n } { 2 } + \frac { 5 } { 2 },\frac { n } { 2 } + \frac { 5 } { 2 }
ISICal19_1207_em_848,identical,492x119,632x146,false,"a = n + \frac { 1 } { 2 } , n + \frac { 5 } { 6 }","a = n + \frac { 1 } { 2 } , n + \frac { 5 } { 6 }"
UN19wb_1108_em_1000,identical,160x85,153x82,false,\pm \sqrt { p },\pm \sqrt { p }
UN19_1016_em_214,identical,763x149,438x94,false,3 - 2 \cos \theta - \cos ^ { 2 } \theta,3 - 2 \cos \theta - \cos ^ { 2 } \theta
UN19_1017_em_236,identical,581x173,227x79,false,0 > r > - 1,0 > r > - 1
UN19_1033_em_465,identical,376x137,219x87,false,x \leq z,x \leq z
UN19_1015_em_205,identical,171x146,110x95,false,\frac { 1 } { 2 } \sqrt { \frac { 5 } { 3 } },\frac { 1 } { 2 } \sqrt { \frac { 5 } { 3 } }
UN19_1030_em_431,identical,222x89,252x98,false,x ^ { 8 } - x ^ { 9 },x ^ { 8 } - x ^ { 9 }
UN19wb_1112_em_1062,identical,337x137,394x157,false,\frac { ( s ^ { 2 } + t ^ { 2 } + u ^ { 2 } ) ^ { 2 } } { s t u },\frac { ( s ^ { 2 } + t ^ { 2 } + u ^ { 2 } ) ^ { 2 } } { s t u }
UN19_1039_em_566,identical,390x105,262x76,false,e = \tan b / c,e = \tan b / c
UN19_1023_em_327,identical,274x110,192x81,false,6 x \neq y,6 x \neq y
UN19_1003_em_31,identical,711x128,671x122,false,2 f - e _ { 1 } + 2 e _ { 4 } - e _ { 5 } + e _ { 7 } + 2 e _ { 9 },2 f - e _ { 1 } + 2 e _ { 4 } - e _ { 5 } + e _ { 7 } + 2 e _ { 9 }
UN19_1022_em_305,identical,615x96,583x91,false,A = \log [ ( 1 + a + \sqrt { 1 + 2 a } ) / ( - a ) ],A = \log [ ( 1 + a + \sqrt { 1 + 2 a } ) / ( - a ) ]
UN19_1038_em_544,identical,680x116,464x86,false,5 6 _ { s } + 3 5 _ { c } + 2 8 + 8 _ { s } + 1,5 6 _ { s } + 3 5 _ { c } + 2 8 + 8 _ { s } + 1
UN19wb_1120_em_1176,identical,224x64,264x71,false,z \rightarrow \sqrt { z },z \rightarrow \sqrt { z }
UN19wb_1109_em_1017,identical,119x63,115x60,false,8 \times 7,8 \times 7
UN19_1011_em_150,identical,221x59,416x90,false,x \rightarrow a x + b,x \rightarrow a x + b
UN19wb_1105_em_959,identical,411x95,784x160,false,( \cos \alpha z ^ { 1 } + \sin \alpha z ^ { 2 } ) ^ { N } = c ^ { N },( \cos \alpha z ^ { 1 } + \sin \alpha z ^ { 2 } ) ^ { N } = c ^ { N }
UN19_1029_em_414,identical,357x97,420x109,false,G = \sin t \sin x,G = \sin t \sin x
UN19_1010_em_137,identical,549x78,577x80,false,\sin ( \pi \alpha ) = \sin ( \pi \beta ) = 0,\sin ( \pi \alpha ) = \sin ( \pi \beta ) = 0
UN19wb_1116_em_1123,identical,568x97,589x99,false,( n c _ { - n } b _ { - m } + m c - m b - n ),( n c _ { - n } b _ { - m } + m c - m b - n )
UN19_1044_em_638,identical,486x239,221x116,false,\pm \frac { 2 5 } { 9 6 } \frac { \sqrt { \pi } } { R ^ { 3 } },\pm \frac { 2 5 } { 9 6 } \frac { \sqrt { \pi } } { R ^ { 3 } }
UN19wb_1110_em_1034,identical,147x128,117x103,false,\int p d x,\int p d x
UN19_1008_em_114,identical,204x93,233x103,false,( x ^ { 8 } - x ^ { 9 } ),( x ^ { 8 } - x ^ { 9 } )
UN19_1048_em_698,only_limits,134x130,117x114,false,\sum _ { n } n ^ { - 1 },\sum \limits _ { n } n ^ { - 1 }
UN19_1031_em_437,identical,529x139,357x100,false,N ( x y ) = N ( x ) N ( y ),N ( x y ) = N ( x ) N ( y )
UN19_1021_em_295,identical,310x135,215x98,false,\int F ( x ) d x,\int F ( x ) d x
UN19_1015_em_198,identical,391x117,482x138,false,Y = \frac { 1 } { 4 } Y _ { ( 3 ) } - \frac { 1 } { 3 } Y _ { ( 2 ) },Y = \frac { 1 } { 4 } Y _ { ( 3 ) } - \frac { 1 } { 3 } Y _ { ( 2 ) }
UN19wb_1121_em_1185,identical,318x108,262x91,false,V = a ^ { n } \int d ^ { n } x \sqrt { g },V = a ^ { n } \int d ^ { n } x \sqrt { g }
ISICal19_1204_em_805,identical,524x167,392x129,false,\frac { 1 } { 6 } ( n - 1 ) n ( n + 1 ),\frac { 1 } { 6 } ( n - 1 ) n ( n + 1 )
UN19_1032_em_463,identical,267x86,214x73,false,\pi \times \pi,\pi \times \pi
ISICal19_1206_em_836,identical,802x102,1472x166,false,\cos \gamma = \cos \theta \cos \theta ^ { \prime } + \sin \theta \sin \theta ^ { \prime } \cos ( \phi - \phi ^ { \prime } ),\cos \gamma = \cos \theta \cos \theta ^ { \prime } + \sin \theta \sin \theta ^ { \prime } \cos ( \phi - \phi ^ { \prime } )
ISICal19_1207_em_851,identical,509x114,372x89,false,x ^ { n } - a x ^ { s } + b = 0,x ^ { n } - a x ^ { s } + b = 0
ISICal19_1204_em_796,identical,737x112,1480x200,false,F _ { [ p + 2 ] } ^ { 2 } = F _ { [ p + 2 ] \alpha _ { 1 } \ldots \alpha _ { p + 2 } } F _ { [ p + 2 ] } ^ { \alpha _ { 1 } \ldots \alpha _ { p + 2 } },F _ { [ p + 2 ] } ^ { 2 } = F _ { [ p + 2 ] \alpha _ { 1 } \ldots \alpha _ { p + 2 } } F _ { [ p + 2 ] } ^ { \alpha _ { 1 } \ldots \alpha _ { p + 2 } }
UN19_1041_em_596,identical,445x151,249x92,false,u \rightarrow e ^ { \beta } u,u \rightarrow e ^ { \beta } u
UN19wb_1118_em_1145,identical,213x154,103x78,false,\int d ^ { 4 } x \sqrt { g },\int d ^ { 4 } x \sqrt { g }
UN19_1019_em_258,identical,754x134,489x94,false,P _ { 2 } ( x ) = x ^ { 2 } - a x + b,P _ { 2 } ( x ) = x ^ { 2 } - a x + b
ISICal19_1201_em_758,identical,763x121,807x125,false,e ^ { - i u / 2 } ( a _ { 1 } + i a _ { 2 } ) = x _ { 1 } + i x _ { 2 } = e ^ { i u / 2 } ( b _ { 1 } + i b _ { 2 } ),e ^ { - i u / 2 } ( a _ { 1 } + i a _ { 2 } ) = x _ { 1 } + i x _ { 2 } = e ^ { i u / 2 } ( b _ { 1 } + i b _ { 2 } )
UN19_1012_em_165,identical,531x163,448x140,false,- \frac { 1 1 - z + 5 z ^ { 2 } + z ^ { 3 } } { 1 6 },- \frac { 1 1 - z + 5 z ^ { 2 } + z ^ { 3 } } { 1 6 }
UN19_1019_em_265,identical,268x151,98x63,false,\exists f ( z ),\exists f ( z )
ISICal19_1209_em_863,only_limits,518x162,591x181,false,\lim _ { r \rightarrow + \infty } u ^ { \prime } v ^ { \prime } = + \infty,\lim \limits _ { r \rightarrow + \infty } u ^ { \prime } v ^ { \prime } = + \infty
UN19_1047_em_675,residual,509x106,482x101,false,\sum m ^ { 2 } _ { B } - \sum m ^ { 2 } _ { F } = 0,\sum m _ { B } ^ { 2 } - \sum m _ { F } ^ { 2 } = 0
UN19_1018_em_247,residual,104x162,135x217,false,\frac { y ^ { a } _ { n } } { y ^ { b } _ { n } },\frac { y _ { n } ^ { a } } { y _ { n } ^ { b } }
UN19_1004_em_45,identical,770x128,778x129,false,P _ { 6 } ( x ) = x ^ { 2 } P _ { 4 } ( x ) = x ^ { 2 } ( x ^ { 2 } - a ^ { 2 } ) ( x ^ { 2 } - b ^ { 2 } ),P _ { 6 } ( x ) = x ^ { 2 } P _ { 4 } ( x ) = x ^ { 2 } ( x ^ { 2 } - a ^ { 2 } ) ( x ^ { 2 } - b ^ { 2 } )
UN19_1013_em_187,identical,231x157,114x82,false,b y a,b y a
UN19_1045_em_646,identical,379x165,364x159,false,b = \frac { - c } { \sqrt { c ^ { 2 } - 1 6 } },b = \frac { - c } { \sqrt { c ^ { 2 } - 1 6 } }
ISICal19_1202_em_774,identical,313x86,286x80,false,x \neq \pm a,x \neq \pm a
UN19_1048_em_700,identical,659x103,625x98,false,( x ^ { 1 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 2 } + \ldots + ( x ^ { n + 1 } ) ^ { 2 } = 1,( x ^ { 1 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 2 } + \ldots + ( x ^ { n + 1 } ) ^ { 2 } = 1
UN19_1007_em_104,identical,189x91,155x77,false,\cos z _ { 0 },\cos z _ { 0 }
UN19_1047_em_688,identical,132x102,76x62,false,\sqrt { - f },\sqrt { - f }
UN19_1034_em_481,identical,463x123,328x93,false,h = \tan ( \pi / p ),h = \tan ( \pi / p )
UN19_1036_em_517,identical,319x110,349x117,false,x = \pm \frac { a } { 2 },x = \pm \frac { a } { 2 }
UN19_1037_em_535,identical,461x137,314x99,false,2 5 \sqrt [ 5 ] { 2 ^ { - 1 4 } 3 ^ { 7 } },2 5 \sqrt [ 5 ] { 2 ^ { - 1 4 } 3 ^ { 7 } }
UN19_1020_em_277,identical,382x110,307x91,false,r = \sqrt { x ^ { m } x ^ { m } },r = \sqrt { x ^ { m } x ^ { m } }
UN19_1025_em_359,identical,629x109,493x89,false,( - 1 - 1 - 1 0 0 0 ) ( 0 0 0 0 0 0 ),( - 1 - 1 - 1 0 0 0 ) ( 0 0 0 0 0 0 )
UN19_1030_em_428,identical,392x103,417x107,false,x ^ { 2 } - y ^ { 2 } - x ^ { 3 } = 0,x ^ { 2 } - y ^ { 2 } - x ^ { 3 } = 0
UN19_1042_em_603,identical,261x124,198x97,false,1 ^ { + 3 } + 1 ^ { - 3 },1 ^ { + 3 } + 1 ^ { - 3 }
ISICal19_1211_em_899,identical,615x88,594x85,false,\cos f ( 0 ) = - \cos f ( \pi ) = \pm 1,\cos f ( 0 ) = - \cos f ( \pi ) = \pm 1
UN19_1035_em_506,residual,498x141,307x94,false,f ^ { 2 } { - } f { + } x = 0,f ^ { 2 } - f + x = 0
UN19_1040_em_574,identical,770x144,396x84,false,Y = L \cos ( s ) \sin ( t ),Y = L \cos ( s ) \sin ( t )
UN19_1043_em_621,identical,367x191,134x78,false,x \times y,x \times y
UN19wb_1102_em_905,residual,611x130,698x145,false,T _ { { \mu } ^ { 1 } _ { 1 } . . . { \mu } ^ { 1 } _ { p _ { 1 } } . . . { \mu } ^ { i } _ { 1 } . . . { \mu } ^ { i } _ { p _ { i } } . . . { \mu } ^ { N } _ { p _ { N } } },T _ { \mu _ { 1 } ^ { 1 } . . . \mu _ { p _ { 1 } } ^ { 1 } . . . \mu _ { 1 } ^ { i } . . . \mu _ { p _ { i } } ^ { i } . . . \mu _ { p _ { N } } ^ { N } }
UN19_1001_em_6,identical,111x68,136x79,false,\sum m ^ { 2 },\sum m ^ { 2 }
UN19wb_1103_em_927,identical,299x94,201x69,false,- 0 . 9 9 9,- 0 . 9 9 9
UN19wb_1106_em_968,identical,457x125,325x94,false,f ( c ) = f ( a ) + \sqrt { 2 } f ( b ) i,f ( c ) = f ( a ) + \sqrt { 2 } f ( b ) i
UN19_1006_em_89,identical,470x163,320x117,false,y = \frac { 1 } { x } = \frac { b } { w },y = \frac { 1 } { x } = \frac { b } { w }
ISICal19_1203_em_792,identical,269x80,328x91,false,f = f _ { a } + f _ { b } + f _ { c },f = f _ { a } + f _ { b } + f _ { c }
UN19wb_1113_em_1068,identical,436x100,286x73,false,f ^ { - 1 } f = f f ^ { - 1 } = 1,f ^ { - 1 } f = f f ^ { - 1 } = 1
UN19wb_1118_em_1141,identical,132x109,165x134,false,\frac { 7 7 7 } { 4 0 0 },\frac { 7 7 7 } { 4 0 0 }
ISICal19_1206_em_832,identical,344x113,301x101,false,\sin ( 2 \frac { d } { d k } ),\sin ( 2 \frac { d } { d k } )
UN19_1024_em_342,identical,169x185,77x83,false,\sqrt { \frac { 8 } { 3 } },\sqrt { \frac { 8 } { 3 } }
UN19_1041_em_592,only_limits,203x233,101x115,false,\int _ { x } ^ { y } c _ { i },\int \limits _ { x } ^ { y } c _ { i }
UN19wb_1110_em_1030,identical,163x56,200x64,false,\cos o \sigma,\cos o \sigma
UN19_1008_em_110,identical,115x99,93x80,false,\lim y,\lim y
UN19_1009_em_132,identical,236x196,108x93,false,\int d ^ { 3 } x,\int d ^ { 3 } x
UN19_1021_em_291,identical,359x193,224x125,false,( \frac { p 2 ^ { - p } } { 1 + p } + 1 ),( \frac { p 2 ^ { - p } } { 1 + p } + 1 )
UN19wb_1117_em_1129,identical,188x99,91x55,false,B = C,B = C
UN19_1043_em_618,identical,397x177,131x68,false,- 1 . 7 9 1 9,- 1 . 7 9 1 9
ISICal19_1210_em_882,identical,314x67,503x93,false,v ( x ) = x + f _ { 1 } x ^ { 2 } + \ldots,v ( x ) = x + f _ { 1 } x ^ { 2 } + \ldots
ISICal19_1205_em_823,identical,530x119,646x139,false,a + \frac { 1 } { 2 } \geq \frac { 5 - N } { N ( N - 1 ) },a + \frac { 1 } { 2 } \geq \frac { 5 - N } { N ( N - 1 ) }
UN19wb_1114_em_1091,identical,623x141,473x112,false,2 ^ { p - 5 } - ( \frac { 1 } { 2 } - 2 ^ { p - 5 } ) = 2 ^ { p - 4 } - \frac { 1 } { 2 },2 ^ { p - 5 } - ( \frac { 1 } { 2 } - 2 ^ { p - 5 } ) = 2 ^ { p - 4 } - \frac { 1 } { 2 }
UN19_1026_em_371,identical,169x80,193x88,false,n + 7,n + 7
ISICal19_1204_em_801,only_limits,567x227,533x213,false,\int _ { 0 } ^ { \pi } \frac { d \theta } { a + b \cos \theta } = \frac { \pi } { \sqrt { a ^ { 2 } - b ^ { 2 } } },\int \limits _ { 0 } ^ { \pi } \frac { d \theta } { a + b \cos \theta } = \frac { \pi } { \sqrt { a ^ { 2 } - b ^ { 2 } } }
UN19_1042_em_607,only_limits,299x178,256x153,false,\sum _ { a = 2 } ^ { 5 } ( d x ^ { a } ) ^ { 2 },\sum \limits _ { a = 2 } ^ { 5 } ( d x ^ { a } ) ^ { 2 }
UN19_1035_em_502,identical,633x109,474x86,false,5 6 _ { c } + 8 _ { v } + 5 6 _ { v } + 8 _ { c },5 6 _ { c } + 8 _ { v } + 5 6 _ { v } + 8 _ { c }
UN19_1040_em_570,identical,605x162,286x87,false,V _ { t } = V _ { s } = 0,V _ { t } = V _ { s } = 0
UN19_1043_em_625,identical,454x229,153x86,false,\int \sqrt { h ( b ) } d b,\int \sqrt { h ( b ) } d b
UN19wb_1119_em_1156,residual,449x142,401x128,false,\int d ^ { 3 } k ( \frac 1 { k ^ { 2 } - m ^ { 2 } } - \frac 1 { k ^ { 2 } } ),\int d ^ { 3 } k ( \frac { 1 } { k ^ { 2 } - m ^ { 2 } } - \frac { 1 } { k ^ { 2 } } )
UN19wb_1102_em_901,identical,591x166,182x64,false,2 9 ( 1 9 8 8 ) 2 5 3 3,2 9 ( 1 9 8 8 ) 2 5 3 3
UN19_1001_em_2,identical,121x80,156x100,false,x ^ { b } - y ^ { b },x ^ { b } - y ^ { b }
UN19wb_1103_em_923,identical,124x125,78x79,false,\sqrt { \frac { k } { n } },\sqrt { \frac { k } { n } }
UN19_1036_em_513,identical,472x126,394x109,false,T ( x ) = i u \sin ( x ),T ( x ) = i u \sin ( x )
UN19_1033_em_478,identical,628x158,510x132,false,| x | = \sqrt { x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } },| x | = \sqrt { x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } }
UN19_1037_em_531,identical,303x130,165x78,false,h = \tan \phi,h = \tan \phi
UN19_1020_em_273,identical,380x97,255x72,false,3 \times 3 + r - 3,3 \times 3 + r - 3
UN19_1013_em_183,identical,695x210,382x123,false,"( 1 , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } )","( 1 , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } )"
ISICal19_1202_em_770,identical,284x117,209x90,false,\cos \beta _ { n } x,\cos \beta _ { n } x
UN19_1007_em_100,only_limits,377x127,419x138,false,a = b ^ { - 1 } c \sum _ { n = 0 } ^ { \infty } ( - 1 ) ^ { n },a = b ^ { - 1 } c \sum \limits _ { n = 0 } ^ { \infty } ( - 1 ) ^ { n }
UN19_1029_em_409,only_limits,286x174,272x165,false,x y = \sum _ { j = 1 } ^ { n } x _ { j } y _ { j },x y = \sum \limits _ { j = 1 } ^ { n } x _ { j } y _ { j }
UN19_1048_em_704,identical,431x108,298x80,false,[ b _ { 1 } ] \times [ a _ { 2 } ] \times [ b _ { 3 } ],[ b _ { 1 } ] \times [ a _ { 2 } ] \times [ b _ { 3 } ]
UN19_1034_em_485,identical,502x119,278x74,false,1 + 7 + 1 1,1 + 7 + 1 1
UN19_1019_em_261,identical,552x143,232x71,false,f ( u ) = \cos ( u ),f ( u ) = \cos ( u )
ISICal19_1209_em_867,only_limits,687x151,930x195,false,\frac { 1 } { e ^ { x } + 1 } = 2 e ^ { - x } - \sum _ { n = 1 } ^ { \infty } e ^ { - n x },\frac { 1 } { e ^ { x } + 1 } = 2 e ^ { - x } - \sum \limits _ { n = 1 } ^ { \infty } e ^ { - n x }
ISICal19_1201_em_761,identical,487x99,583x112,false,z _ { 1 } ^ { 2 } + z _ { 2 } ^ { 2 } + z _ { 3 } ^ { 2 } + z _ { 4 } ^ { 2 } = 1,z _ { 1 } ^ { 2 } + z _ { 2 } ^ { 2 } + z _ { 3 } ^ { 2 } + z _ { 4 } ^ { 2 } = 1
UN19_1018_em_243,identical,214x155,231x167,false,- \frac { 5 7 1 } { 4 5 },- \frac { 5 7 1 } { 4 5 }
UN19wb_1107_em_977,identical,559x126,457x107,false,"\sqrt { G ( x , y ) } = a ^ { d } ( y ) \sqrt { G ( x ) }","\sqrt { G ( x , y ) } = a ^ { d } ( y ) \sqrt { G ( x ) }"
UN19wb_1108_em_1004,residual,165x97,283x157,false,\frac { { 2 5 } } { { 9 6 } } \frac { { \sqrt { \pi } } } { { R ^ { 3 } } },\frac { 2 5 } { 9 6 } \frac { \sqrt { \pi } } { R ^ { 3 } }
UN19wb_1121_em_1198,identical,277x93,410x127,false,\frac { 2 \pi } { 3 } - \frac { 4 \pi } { 9 } = \frac { 2 \pi } { 9 },\frac { 2 \pi } { 3 } - \frac { 4 \pi } { 9 } = \frac { 2 \pi } { 9 }
UN19_1026_em_368,identical,364x89,371x89,false,a = c b ^ { - 1 } - b a b ^ { - 1 },a = c b ^ { - 1 } - b a b ^ { - 1 }
UN19wb_1114_em_1088,identical,279x116,153x71,false,y = y _ { b } - y _ { a },y = y _ { b } - y _ { a }
UN19_1008_em_109,identical,187x89,196x92,false,\cos \pi j,\cos \pi j
UN19wb_1115_em_1107,identical,363x126,307x109,false,\frac { 3 } { 2 } ( 1 - \frac { 3 } { 3 2 } \alpha ) ^ { - 1 },\frac { 3 } { 2 } ( 1 - \frac { 3 } { 3 2 } \alpha ) ^ { - 1 }
UN19wb_1110_em_1029,identical,116x115,91x91,false,\int c _ { z },\int c _ { z }
UN19_1051_em_740,identical,334x137,133x64,false,v \neq w,v \neq w
UN19_1021_em_288,identical,166x147,162x144,false,\frac { 3 } { x P ( x ) },\frac { 3 } { x P ( x ) }
UN19wb_1117_em_1130,identical,439x126,279x87,false,( t - x ) ( t + x ) < 0,( t - x ) ( t + x ) < 0
UN19_1050_em_727,identical,176x79,145x67,false,t + \pi,t + \pi
UN19wb_1106_em_971,identical,85x121,105x153,false,\frac { 1 } { n ! },\frac { 1 } { n ! }
UN19_1012_em_178,identical,715x179,515x134,false,- \frac { 1 1 + z + 5 z ^ { 2 } - z ^ { 3 } } { 1 6 },- \frac { 1 1 + z + 5 z ^ { 2 } - z ^ { 3 } } { 1 6 }
UN19wb_1104_em_942,identical,182x159,149x131,false,\frac { - 4 } { \sqrt { 6 0 } },\frac { - 4 } { \sqrt { 6 0 } }
UN19_1002_em_23,identical,186x106,127x76,false,g + B,g + B
UN19wb_1113_em_1071,identical,197x189,131x126,false,\frac { \sqrt { 1 - \beta ^ { 2 } } } { 2 \beta },\frac { \sqrt { 1 - \beta ^ { 2 } } } { 2 \beta }
UN19wb_1111_em_1046,identical,237x115,173x88,false,\beta = \sqrt { \frac { d - 2 } { d - 3 } },\beta = \sqrt { \frac { d - 2 } { d - 3 } }
UN19_1044_em_644,identical,215x189,102x91,false,2 ^ { 2 2 },2 ^ { 2 2 }
UN19_1011_em_154,identical,737x100,927x118,false,n ! L _ { n } ^ { ( m - n ) } ( z ) = ( - z ) ^ { n - m } m ! L _ { m } ^ { ( n - m ) } ( z ),n ! L _ { n } ^ { ( m - n ) } ( z ) = ( - z ) ^ { n - m } m ! L _ { m } ^ { ( n - m ) } ( z )
UN19_1029_em_410,identical,399x140,231x88,false,\beta ^ { n } + \beta ^ { - n } - 2,\beta ^ { n } + \beta ^ { - n } - 2
UN19_1005_em_73,residual,437x117,233x72,false,\sin { \theta } \leq 1,\sin \theta \leq 1
ISICal19_1202_em_769,identical,444x115,371x99,false,\sqrt { - g } = r ^ { 2 } \sin \theta,\sqrt { - g } = r ^ { 2 } \sin \theta
UN19_1039_em_562,identical,474x129,402x112,false,x ^ { n + 1 } + y ^ { 2 } + z ^ { 2 },x ^ { n + 1 } + y ^ { 2 } + z ^ { 2 }
