id,category,abm_dimensions,reference_dimensions,pixels_equal,abm_gt,reference_gt
UN19_1011_em_152,identical,452x84,452x84,true,2 \sin ^ { 2 } x = ( 1 - \cos 2 x ),2 \sin ^ { 2 } x = ( 1 - \cos 2 x )
UN19wb_1115_em_1099,identical,654x78,654x78,true,0 . 7 8 5 1 n ^ { 2 } + 3 . 9 2 9 n - 6 . 6 2 0,0 . 7 8 5 1 n ^ { 2 } + 3 . 9 2 9 n - 6 . 6 2 0
UN19_1029_em_416,identical,288x119,288x119,true,f _ { r a t } = \frac { x - 1 } { x + 1 },f _ { r a t } = \frac { x - 1 } { x + 1 }
UN19_1010_em_135,identical,358x119,358x119,true,b _ { i } = \sin ^ { 2 } x _ { i },b _ { i } = \sin ^ { 2 } x _ { i }
UN19_1002_em_18,identical,578x108,578x108,true,"B C H ( x , y ) = x + y + \frac { 1 } { 2 } [ x , y ] + \ldots","B C H ( x , y ) = x + y + \frac { 1 } { 2 } [ x , y ] + \ldots"
UN19wb_1120_em_1174,identical,386x117,386x117,true,[ \frac { m + 1 } { 2 } ] \times [ \frac { m + 1 } { 2 } ],[ \frac { m + 1 } { 2 } ] \times [ \frac { m + 1 } { 2 } ]
UN19wb_1109_em_1015,identical,148x95,148x95,true,\sqrt { - t },\sqrt { - t }
UN19_1039_em_564,identical,298x121,298x121,true,r = \tan ^ { 2 } t,r = \tan ^ { 2 } t
UN19_1023_em_325,identical,213x116,213x116,true,\sqrt { - E },\sqrt { - E }
UN19_1003_em_33,identical,215x113,215x113,true,f \sin \alpha,f \sin \alpha
UN19_1022_em_307,identical,128x82,128x82,true,{ 2 } m,{ 2 } m
UN19_1038_em_546,identical,265x111,265x111,true,1 \ldots k,1 \ldots k
UN19_1046_em_671,identical,168x86,168x86,true,b = - \frac { 3 } { 8 \sqrt { 7 } },b = - \frac { 3 } { 8 \sqrt { 7 } }
UN19_1023_em_318,identical,615x105,615x105,true,\lim _ { d \rightarrow 2 } ( R _ { a b } - \frac { 1 } { 2 } R g _ { a b } ) / ( d - 2 ),\lim _ { d \rightarrow 2 } ( R _ { a b } - \frac { 1 } { 2 } R g _ { a b } ) / ( d - 2 )
UN19_1039_em_559,identical,227x141,227x141,true,z \geq \frac { 9 } { 8 },z \geq \frac { 9 } { 8 }
UN19wb_1113_em_1077,identical,206x134,206x134,true,\sqrt { - h },\sqrt { - h }
UN19wb_1111_em_1040,identical,141x100,141x100,true,\pm \frac { 1 } { \sqrt { 1 3 2 } },\pm \frac { 1 } { \sqrt { 1 3 2 } }
UN19_1044_em_642,identical,338x134,338x134,true,c \geq a,c \geq a
UN19wb_1104_em_944,identical,494x91,494x91,true,e ^ { - u } + e ^ { - v } + e ^ { - t + u - v } + 1 = 0,e ^ { - u } + e ^ { - v } + e ^ { - t + u - v } + 1 = 0
UN19_1002_em_25,identical,317x119,317x119,true,\lim _ { k \rightarrow 0 } R _ { k } = 0,\lim _ { k \rightarrow 0 } R _ { k } = 0
UN19wb_1108_em_1002,identical,390x99,390x99,true,( 2 . 4 . 9 ) - ( 2 . 4 . 1 0 ),( 2 . 4 . 9 ) - ( 2 . 4 . 1 0 )
UN19wb_1115_em_1101,identical,288x99,288x99,true,y ^ { j } y ^ { k } = y ^ { j + k },y ^ { j } y ^ { k } = y ^ { j + k }
UN19_1051_em_746,identical,639x175,639x175,true,( x + y ) ^ { n } = \sum _ { k = 0 } ^ { n } C _ { n } ^ { k } x ^ { n - k } y ^ { k },( x + y ) ^ { n } = \sum _ { k = 0 } ^ { n } C _ { n } ^ { k } x ^ { n - k } y ^ { k }
UN19wb_1117_em_1136,identical,595x72,595x72,true,1 + 1 2 + 1 2 + 2 + 1 8 + 1 2 + 6 = 6 3,1 + 1 2 + 1 2 + 2 + 1 8 + 1 2 + 6 = 6 3
UN19_1050_em_721,identical,380x155,380x155,true,\int \sqrt { - g } [ R - \frac { 1 } { 1 2 } H ^ { 2 } ],\int \sqrt { - g } [ R - \frac { 1 } { 1 2 } H ^ { 2 } ]
UN19_1002_em_27,identical,713x108,713x108,true,d ^ { M } ( m ) = 8 \times \frac { 1 } { 6 } ( m + 1 ) ( m + 2 ) ( m + 3 ),d ^ { M } ( m ) = 8 \times \frac { 1 } { 6 } ( m + 1 ) ( m + 2 ) ( m + 3 )
UN19_1049_em_706,identical,260x116,260x116,true,\sum C ^ { ( n ) } e ^ { B },\sum C ^ { ( n ) } e ^ { B }
UN19wb_1113_em_1075,identical,264x139,264x139,true,- \frac { \sin \alpha ( \infty ) } { 2 \pi },- \frac { \sin \alpha ( \infty ) } { 2 \pi }
UN19wb_1111_em_1042,identical,242x81,242x81,true,r = \sqrt { y ^ { a } y ^ { a } },r = \sqrt { y ^ { a } y ^ { a } }
UN19_1044_em_640,identical,822x197,822x197,true,c ^ { 2 } ( x ) = x ( 1 - x ) ( - p ^ { 2 } ),c ^ { 2 } ( x ) = x ( 1 - x ) ( - p ^ { 2 } )
UN19_1046_em_673,identical,340x110,340x110,true,\sum _ { i } b ^ { i } ( x _ { 1 } - x _ { 2 } ) ^ { i } = 0,\sum _ { i } b ^ { i } ( x _ { 1 } - x _ { 2 } ) ^ { i } = 0
UN19wb_1115_em_1103,identical,125x136,125x136,true,\frac { + 1 } { \sqrt { 2 } },\frac { + 1 } { \sqrt { 2 } }
UN19_1051_em_744,identical,813x101,813x101,true,r \cos \theta - r _ { 1 } \cos \theta _ { 1 } = l = r _ { 2 } \cos \theta _ { 2 } - r \cos \theta,r \cos \theta - r _ { 1 } \cos \theta _ { 1 } = l = r _ { 2 } \cos \theta _ { 2 } - r \cos \theta
UN19wb_1117_em_1134,identical,219x104,219x104,true,\frac { 1 } { 2 } \leq x \leq \frac { 3 } { 2 },\frac { 1 } { 2 } \leq x \leq \frac { 3 } { 2 }
UN19_1050_em_723,identical,182x131,182x131,true,\frac { n } { 2 } + \frac { 5 } { 2 },\frac { n } { 2 } + \frac { 5 } { 2 }
ISICal19_1207_em_848,identical,492x119,492x119,true,"a = n + \frac { 1 } { 2 } , n + \frac { 5 } { 6 }","a = n + \frac { 1 } { 2 } , n + \frac { 5 } { 6 }"
UN19wb_1108_em_1000,identical,160x85,160x85,true,\pm \sqrt { p },\pm \sqrt { p }
UN19_1016_em_214,identical,763x149,763x149,true,3 - 2 \cos \theta - \cos ^ { 2 } \theta,3 - 2 \cos \theta - \cos ^ { 2 } \theta
UN19_1017_em_236,identical,581x173,581x173,true,0 > r > - 1,0 > r > - 1
UN19_1033_em_465,identical,376x137,376x137,true,x \leq z,x \leq z
UN19_1015_em_205,identical,171x146,171x146,true,\frac { 1 } { 2 } \sqrt { \frac { 5 } { 3 } },\frac { 1 } { 2 } \sqrt { \frac { 5 } { 3 } }
UN19_1030_em_431,identical,222x89,222x89,true,x ^ { 8 } - x ^ { 9 },x ^ { 8 } - x ^ { 9 }
UN19wb_1112_em_1062,identical,337x137,337x137,true,\frac { ( s ^ { 2 } + t ^ { 2 } + u ^ { 2 } ) ^ { 2 } } { s t u },\frac { ( s ^ { 2 } + t ^ { 2 } + u ^ { 2 } ) ^ { 2 } } { s t u }
UN19_1039_em_566,identical,390x105,390x105,true,e = \tan b / c,e = \tan b / c
UN19_1023_em_327,identical,274x110,274x110,true,6 x \neq y,6 x \neq y
UN19_1003_em_31,identical,711x128,711x128,true,2 f - e _ { 1 } + 2 e _ { 4 } - e _ { 5 } + e _ { 7 } + 2 e _ { 9 },2 f - e _ { 1 } + 2 e _ { 4 } - e _ { 5 } + e _ { 7 } + 2 e _ { 9 }
UN19_1022_em_305,identical,615x96,615x96,true,A = \log [ ( 1 + a + \sqrt { 1 + 2 a } ) / ( - a ) ],A = \log [ ( 1 + a + \sqrt { 1 + 2 a } ) / ( - a ) ]
UN19_1038_em_544,identical,680x116,680x116,true,5 6 _ { s } + 3 5 _ { c } + 2 8 + 8 _ { s } + 1,5 6 _ { s } + 3 5 _ { c } + 2 8 + 8 _ { s } + 1
UN19wb_1120_em_1176,identical,224x64,224x64,true,z \rightarrow \sqrt { z },z \rightarrow \sqrt { z }
UN19wb_1109_em_1017,identical,119x63,119x63,true,8 \times 7,8 \times 7
UN19_1011_em_150,identical,221x59,221x59,true,x \rightarrow a x + b,x \rightarrow a x + b
UN19wb_1105_em_959,identical,411x95,411x95,true,( \cos \alpha z ^ { 1 } + \sin \alpha z ^ { 2 } ) ^ { N } = c ^ { N },( \cos \alpha z ^ { 1 } + \sin \alpha z ^ { 2 } ) ^ { N } = c ^ { N }
UN19_1029_em_414,identical,357x97,357x97,true,G = \sin t \sin x,G = \sin t \sin x
UN19_1010_em_137,identical,549x78,549x78,true,\sin ( \pi \alpha ) = \sin ( \pi \beta ) = 0,\sin ( \pi \alpha ) = \sin ( \pi \beta ) = 0
UN19wb_1116_em_1123,identical,568x97,568x97,true,( n c _ { - n } b _ { - m } + m c - m b - n ),( n c _ { - n } b _ { - m } + m c - m b - n )
UN19_1044_em_638,identical,486x239,486x239,true,\pm \frac { 2 5 } { 9 6 } \frac { \sqrt { \pi } } { R ^ { 3 } },\pm \frac { 2 5 } { 9 6 } \frac { \sqrt { \pi } } { R ^ { 3 } }
UN19wb_1110_em_1034,identical,147x128,147x128,true,\int p d x,\int p d x
UN19_1008_em_114,identical,204x93,204x93,true,( x ^ { 8 } - x ^ { 9 } ),( x ^ { 8 } - x ^ { 9 } )
UN19_1048_em_698,identical,134x130,134x130,true,\sum _ { n } n ^ { - 1 },\sum _ { n } n ^ { - 1 }
UN19_1031_em_437,identical,529x139,529x139,true,N ( x y ) = N ( x ) N ( y ),N ( x y ) = N ( x ) N ( y )
UN19_1021_em_295,identical,310x135,310x135,true,\int F ( x ) d x,\int F ( x ) d x
UN19_1015_em_198,identical,391x117,391x117,true,Y = \frac { 1 } { 4 } Y _ { ( 3 ) } - \frac { 1 } { 3 } Y _ { ( 2 ) },Y = \frac { 1 } { 4 } Y _ { ( 3 ) } - \frac { 1 } { 3 } Y _ { ( 2 ) }
UN19wb_1121_em_1185,identical,318x108,318x108,true,V = a ^ { n } \int d ^ { n } x \sqrt { g },V = a ^ { n } \int d ^ { n } x \sqrt { g }
ISICal19_1204_em_805,identical,524x167,524x167,true,\frac { 1 } { 6 } ( n - 1 ) n ( n + 1 ),\frac { 1 } { 6 } ( n - 1 ) n ( n + 1 )
UN19_1032_em_463,identical,267x86,267x86,true,\pi \times \pi,\pi \times \pi
ISICal19_1206_em_836,identical,802x102,802x102,true,\cos \gamma = \cos \theta \cos \theta ^ { \prime } + \sin \theta \sin \theta ^ { \prime } \cos ( \phi - \phi ^ { \prime } ),\cos \gamma = \cos \theta \cos \theta ^ { \prime } + \sin \theta \sin \theta ^ { \prime } \cos ( \phi - \phi ^ { \prime } )
ISICal19_1207_em_851,identical,509x114,509x114,true,x ^ { n } - a x ^ { s } + b = 0,x ^ { n } - a x ^ { s } + b = 0
ISICal19_1204_em_796,identical,737x112,737x112,true,F _ { [ p + 2 ] } ^ { 2 } = F _ { [ p + 2 ] \alpha _ { 1 } \ldots \alpha _ { p + 2 } } F _ { [ p + 2 ] } ^ { \alpha _ { 1 } \ldots \alpha _ { p + 2 } },F _ { [ p + 2 ] } ^ { 2 } = F _ { [ p + 2 ] \alpha _ { 1 } \ldots \alpha _ { p + 2 } } F _ { [ p + 2 ] } ^ { \alpha _ { 1 } \ldots \alpha _ { p + 2 } }
UN19_1041_em_596,identical,445x151,445x151,true,u \rightarrow e ^ { \beta } u,u \rightarrow e ^ { \beta } u
UN19wb_1118_em_1145,identical,213x154,213x154,true,\int d ^ { 4 } x \sqrt { g },\int d ^ { 4 } x \sqrt { g }
UN19_1019_em_258,identical,754x134,754x134,true,P _ { 2 } ( x ) = x ^ { 2 } - a x + b,P _ { 2 } ( x ) = x ^ { 2 } - a x + b
ISICal19_1201_em_758,identical,763x121,763x121,true,e ^ { - i u / 2 } ( a _ { 1 } + i a _ { 2 } ) = x _ { 1 } + i x _ { 2 } = e ^ { i u / 2 } ( b _ { 1 } + i b _ { 2 } ),e ^ { - i u / 2 } ( a _ { 1 } + i a _ { 2 } ) = x _ { 1 } + i x _ { 2 } = e ^ { i u / 2 } ( b _ { 1 } + i b _ { 2 } )
UN19_1012_em_165,identical,531x163,531x163,true,- \frac { 1 1 - z + 5 z ^ { 2 } + z ^ { 3 } } { 1 6 },- \frac { 1 1 - z + 5 z ^ { 2 } + z ^ { 3 } } { 1 6 }
UN19_1019_em_265,identical,268x151,268x151,true,\exists f ( z ),\exists f ( z )
ISICal19_1209_em_863,identical,518x162,518x162,true,\lim _ { r \rightarrow + \infty } u ^ { \prime } v ^ { \prime } = + \infty,\lim _ { r \rightarrow + \infty } u ^ { \prime } v ^ { \prime } = + \infty
UN19_1047_em_675,identical,509x106,509x106,true,\sum m ^ { 2 } _ { B } - \sum m ^ { 2 } _ { F } = 0,\sum m ^ { 2 } _ { B } - \sum m ^ { 2 } _ { F } = 0
UN19_1018_em_247,identical,104x162,104x162,true,\frac { y ^ { a } _ { n } } { y ^ { b } _ { n } },\frac { y ^ { a } _ { n } } { y ^ { b } _ { n } }
UN19_1004_em_45,identical,770x128,770x128,true,P _ { 6 } ( x ) = x ^ { 2 } P _ { 4 } ( x ) = x ^ { 2 } ( x ^ { 2 } - a ^ { 2 } ) ( x ^ { 2 } - b ^ { 2 } ),P _ { 6 } ( x ) = x ^ { 2 } P _ { 4 } ( x ) = x ^ { 2 } ( x ^ { 2 } - a ^ { 2 } ) ( x ^ { 2 } - b ^ { 2 } )
UN19_1013_em_187,identical,231x157,231x157,true,b y a,b y a
UN19_1045_em_646,identical,379x165,379x165,true,b = \frac { - c } { \sqrt { c ^ { 2 } - 1 6 } },b = \frac { - c } { \sqrt { c ^ { 2 } - 1 6 } }
ISICal19_1202_em_774,identical,313x86,313x86,true,x \neq \pm a,x \neq \pm a
UN19_1048_em_700,identical,659x103,659x103,true,( x ^ { 1 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 2 } + \ldots + ( x ^ { n + 1 } ) ^ { 2 } = 1,( x ^ { 1 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 2 } + \ldots + ( x ^ { n + 1 } ) ^ { 2 } = 1
UN19_1007_em_104,identical,189x91,189x91,true,\cos z _ { 0 },\cos z _ { 0 }
UN19_1047_em_688,identical,132x102,132x102,true,\sqrt { - f },\sqrt { - f }
UN19_1034_em_481,identical,463x123,463x123,true,h = \tan ( \pi / p ),h = \tan ( \pi / p )
UN19_1036_em_517,identical,319x110,319x110,true,x = \pm \frac { a } { 2 },x = \pm \frac { a } { 2 }
UN19_1037_em_535,identical,461x137,461x137,true,2 5 \sqrt [ 5 ] { 2 ^ { - 1 4 } 3 ^ { 7 } },2 5 \sqrt [ 5 ] { 2 ^ { - 1 4 } 3 ^ { 7 } }
UN19_1020_em_277,identical,382x110,382x110,true,r = \sqrt { x ^ { m } x ^ { m } },r = \sqrt { x ^ { m } x ^ { m } }
UN19_1025_em_359,identical,629x109,629x109,true,( - 1 - 1 - 1 0 0 0 ) ( 0 0 0 0 0 0 ),( - 1 - 1 - 1 0 0 0 ) ( 0 0 0 0 0 0 )
UN19_1030_em_428,identical,392x103,392x103,true,x ^ { 2 } - y ^ { 2 } - x ^ { 3 } = 0,x ^ { 2 } - y ^ { 2 } - x ^ { 3 } = 0
UN19_1042_em_603,identical,261x124,261x124,true,1 ^ { + 3 } + 1 ^ { - 3 },1 ^ { + 3 } + 1 ^ { - 3 }
ISICal19_1211_em_899,identical,615x88,615x88,true,\cos f ( 0 ) = - \cos f ( \pi ) = \pm 1,\cos f ( 0 ) = - \cos f ( \pi ) = \pm 1
UN19_1035_em_506,identical,498x141,498x141,true,f ^ { 2 } { - } f { + } x = 0,f ^ { 2 } { - } f { + } x = 0
UN19_1040_em_574,identical,770x144,770x144,true,Y = L \cos ( s ) \sin ( t ),Y = L \cos ( s ) \sin ( t )
UN19_1043_em_621,identical,367x191,367x191,true,x \times y,x \times y
UN19wb_1102_em_905,identical,611x130,611x130,true,T _ { { \mu } ^ { 1 } _ { 1 } . . . { \mu } ^ { 1 } _ { p _ { 1 } } . . . { \mu } ^ { i } _ { 1 } . . . { \mu } ^ { i } _ { p _ { i } } . . . { \mu } ^ { N } _ { p _ { N } } },T _ { { \mu } ^ { 1 } _ { 1 } . . . { \mu } ^ { 1 } _ { p _ { 1 } } . . . { \mu } ^ { i } _ { 1 } . . . { \mu } ^ { i } _ { p _ { i } } . . . { \mu } ^ { N } _ { p _ { N } } }
UN19_1001_em_6,identical,111x68,111x68,true,\sum m ^ { 2 },\sum m ^ { 2 }
UN19wb_1103_em_927,identical,299x94,299x94,true,- 0 . 9 9 9,- 0 . 9 9 9
UN19wb_1106_em_968,identical,457x125,457x125,true,f ( c ) = f ( a ) + \sqrt { 2 } f ( b ) i,f ( c ) = f ( a ) + \sqrt { 2 } f ( b ) i
UN19_1006_em_89,identical,470x163,470x163,true,y = \frac { 1 } { x } = \frac { b } { w },y = \frac { 1 } { x } = \frac { b } { w }
ISICal19_1203_em_792,identical,269x80,269x80,true,f = f _ { a } + f _ { b } + f _ { c },f = f _ { a } + f _ { b } + f _ { c }
UN19wb_1113_em_1068,identical,436x100,436x100,true,f ^ { - 1 } f = f f ^ { - 1 } = 1,f ^ { - 1 } f = f f ^ { - 1 } = 1
UN19wb_1118_em_1141,identical,132x109,132x109,true,\frac { 7 7 7 } { 4 0 0 },\frac { 7 7 7 } { 4 0 0 }
ISICal19_1206_em_832,identical,344x113,344x113,true,\sin ( 2 \frac { d } { d k } ),\sin ( 2 \frac { d } { d k } )
UN19_1024_em_342,identical,169x185,169x185,true,\sqrt { \frac { 8 } { 3 } },\sqrt { \frac { 8 } { 3 } }
UN19_1041_em_592,identical,203x233,203x233,true,\int _ { x } ^ { y } c _ { i },\int _ { x } ^ { y } c _ { i }
UN19wb_1110_em_1030,identical,163x56,163x56,true,\cos o \sigma,\cos o \sigma
UN19_1008_em_110,identical,115x99,115x99,true,\lim y,\lim y
UN19_1009_em_132,identical,236x196,236x196,true,\int d ^ { 3 } x,\int d ^ { 3 } x
UN19_1021_em_291,identical,359x193,359x193,true,( \frac { p 2 ^ { - p } } { 1 + p } + 1 ),( \frac { p 2 ^ { - p } } { 1 + p } + 1 )
UN19wb_1117_em_1129,identical,188x99,188x99,true,B = C,B = C
UN19_1043_em_618,identical,397x177,397x177,true,- 1 . 7 9 1 9,- 1 . 7 9 1 9
ISICal19_1210_em_882,identical,314x67,314x67,true,v ( x ) = x + f _ { 1 } x ^ { 2 } + \ldots,v ( x ) = x + f _ { 1 } x ^ { 2 } + \ldots
ISICal19_1205_em_823,identical,530x119,530x119,true,a + \frac { 1 } { 2 } \geq \frac { 5 - N } { N ( N - 1 ) },a + \frac { 1 } { 2 } \geq \frac { 5 - N } { N ( N - 1 ) }
UN19wb_1114_em_1091,identical,623x141,623x141,true,2 ^ { p - 5 } - ( \frac { 1 } { 2 } - 2 ^ { p - 5 } ) = 2 ^ { p - 4 } - \frac { 1 } { 2 },2 ^ { p - 5 } - ( \frac { 1 } { 2 } - 2 ^ { p - 5 } ) = 2 ^ { p - 4 } - \frac { 1 } { 2 }
UN19_1026_em_371,identical,169x80,169x80,true,n + 7,n + 7
ISICal19_1204_em_801,identical,567x227,567x227,true,\int _ { 0 } ^ { \pi } \frac { d \theta } { a + b \cos \theta } = \frac { \pi } { \sqrt { a ^ { 2 } - b ^ { 2 } } },\int _ { 0 } ^ { \pi } \frac { d \theta } { a + b \cos \theta } = \frac { \pi } { \sqrt { a ^ { 2 } - b ^ { 2 } } }
UN19_1042_em_607,identical,299x178,299x178,true,\sum _ { a = 2 } ^ { 5 } ( d x ^ { a } ) ^ { 2 },\sum _ { a = 2 } ^ { 5 } ( d x ^ { a } ) ^ { 2 }
UN19_1035_em_502,identical,633x109,633x109,true,5 6 _ { c } + 8 _ { v } + 5 6 _ { v } + 8 _ { c },5 6 _ { c } + 8 _ { v } + 5 6 _ { v } + 8 _ { c }
UN19_1040_em_570,identical,605x162,605x162,true,V _ { t } = V _ { s } = 0,V _ { t } = V _ { s } = 0
UN19_1043_em_625,identical,454x229,454x229,true,\int \sqrt { h ( b ) } d b,\int \sqrt { h ( b ) } d b
UN19wb_1119_em_1156,identical,449x142,449x142,true,\int d ^ { 3 } k ( \frac 1 { k ^ { 2 } - m ^ { 2 } } - \frac 1 { k ^ { 2 } } ),\int d ^ { 3 } k ( \frac 1 { k ^ { 2 } - m ^ { 2 } } - \frac 1 { k ^ { 2 } } )
UN19wb_1102_em_901,identical,591x166,591x166,true,2 9 ( 1 9 8 8 ) 2 5 3 3,2 9 ( 1 9 8 8 ) 2 5 3 3
UN19_1001_em_2,identical,121x80,121x80,true,x ^ { b } - y ^ { b },x ^ { b } - y ^ { b }
UN19wb_1103_em_923,identical,124x125,124x125,true,\sqrt { \frac { k } { n } },\sqrt { \frac { k } { n } }
UN19_1036_em_513,identical,472x126,472x126,true,T ( x ) = i u \sin ( x ),T ( x ) = i u \sin ( x )
UN19_1033_em_478,identical,628x158,628x158,true,| x | = \sqrt { x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } },| x | = \sqrt { x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } }
UN19_1037_em_531,identical,303x130,303x130,true,h = \tan \phi,h = \tan \phi
UN19_1020_em_273,identical,380x97,380x97,true,3 \times 3 + r - 3,3 \times 3 + r - 3
UN19_1013_em_183,identical,695x210,695x210,true,"( 1 , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } )","( 1 , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } )"
ISICal19_1202_em_770,identical,284x117,284x117,true,\cos \beta _ { n } x,\cos \beta _ { n } x
UN19_1007_em_100,identical,377x127,377x127,true,a = b ^ { - 1 } c \sum _ { n = 0 } ^ { \infty } ( - 1 ) ^ { n },a = b ^ { - 1 } c \sum _ { n = 0 } ^ { \infty } ( - 1 ) ^ { n }
UN19_1029_em_409,identical,286x174,286x174,true,x y = \sum _ { j = 1 } ^ { n } x _ { j } y _ { j },x y = \sum _ { j = 1 } ^ { n } x _ { j } y _ { j }
UN19_1048_em_704,identical,431x108,431x108,true,[ b _ { 1 } ] \times [ a _ { 2 } ] \times [ b _ { 3 } ],[ b _ { 1 } ] \times [ a _ { 2 } ] \times [ b _ { 3 } ]
UN19_1034_em_485,identical,502x119,502x119,true,1 + 7 + 1 1,1 + 7 + 1 1
UN19_1019_em_261,identical,552x143,552x143,true,f ( u ) = \cos ( u ),f ( u ) = \cos ( u )
ISICal19_1209_em_867,identical,687x151,687x151,true,\frac { 1 } { e ^ { x } + 1 } = 2 e ^ { - x } - \sum _ { n = 1 } ^ { \infty } e ^ { - n x },\frac { 1 } { e ^ { x } + 1 } = 2 e ^ { - x } - \sum _ { n = 1 } ^ { \infty } e ^ { - n x }
ISICal19_1201_em_761,identical,487x99,487x99,true,z _ { 1 } ^ { 2 } + z _ { 2 } ^ { 2 } + z _ { 3 } ^ { 2 } + z _ { 4 } ^ { 2 } = 1,z _ { 1 } ^ { 2 } + z _ { 2 } ^ { 2 } + z _ { 3 } ^ { 2 } + z _ { 4 } ^ { 2 } = 1
UN19_1018_em_243,identical,214x155,214x155,true,- \frac { 5 7 1 } { 4 5 },- \frac { 5 7 1 } { 4 5 }
UN19wb_1107_em_977,identical,559x126,559x126,true,"\sqrt { G ( x , y ) } = a ^ { d } ( y ) \sqrt { G ( x ) }","\sqrt { G ( x , y ) } = a ^ { d } ( y ) \sqrt { G ( x ) }"
UN19wb_1108_em_1004,identical,165x97,165x97,true,\frac { { 2 5 } } { { 9 6 } } \frac { { \sqrt { \pi } } } { { R ^ { 3 } } },\frac { { 2 5 } } { { 9 6 } } \frac { { \sqrt { \pi } } } { { R ^ { 3 } } }
UN19wb_1121_em_1198,identical,277x93,277x93,true,\frac { 2 \pi } { 3 } - \frac { 4 \pi } { 9 } = \frac { 2 \pi } { 9 },\frac { 2 \pi } { 3 } - \frac { 4 \pi } { 9 } = \frac { 2 \pi } { 9 }
UN19_1026_em_368,identical,364x89,364x89,true,a = c b ^ { - 1 } - b a b ^ { - 1 },a = c b ^ { - 1 } - b a b ^ { - 1 }
UN19wb_1114_em_1088,identical,279x116,279x116,true,y = y _ { b } - y _ { a },y = y _ { b } - y _ { a }
UN19_1008_em_109,identical,187x89,187x89,true,\cos \pi j,\cos \pi j
UN19wb_1115_em_1107,identical,363x126,363x126,true,\frac { 3 } { 2 } ( 1 - \frac { 3 } { 3 2 } \alpha ) ^ { - 1 },\frac { 3 } { 2 } ( 1 - \frac { 3 } { 3 2 } \alpha ) ^ { - 1 }
UN19wb_1110_em_1029,identical,116x115,116x115,true,\int c _ { z },\int c _ { z }
UN19_1051_em_740,identical,334x137,334x137,true,v \neq w,v \neq w
UN19_1021_em_288,identical,166x147,166x147,true,\frac { 3 } { x P ( x ) },\frac { 3 } { x P ( x ) }
UN19wb_1117_em_1130,identical,439x126,439x126,true,( t - x ) ( t + x ) < 0,( t - x ) ( t + x ) < 0
UN19_1050_em_727,identical,176x79,176x79,true,t + \pi,t + \pi
UN19wb_1106_em_971,identical,85x121,85x121,true,\frac { 1 } { n ! },\frac { 1 } { n ! }
UN19_1012_em_178,identical,715x179,715x179,true,- \frac { 1 1 + z + 5 z ^ { 2 } - z ^ { 3 } } { 1 6 },- \frac { 1 1 + z + 5 z ^ { 2 } - z ^ { 3 } } { 1 6 }
UN19wb_1104_em_942,identical,182x159,182x159,true,\frac { - 4 } { \sqrt { 6 0 } },\frac { - 4 } { \sqrt { 6 0 } }
UN19_1002_em_23,identical,186x106,186x106,true,g + B,g + B
UN19wb_1113_em_1071,identical,197x189,197x189,true,\frac { \sqrt { 1 - \beta ^ { 2 } } } { 2 \beta },\frac { \sqrt { 1 - \beta ^ { 2 } } } { 2 \beta }
UN19wb_1111_em_1046,identical,237x115,237x115,true,\beta = \sqrt { \frac { d - 2 } { d - 3 } },\beta = \sqrt { \frac { d - 2 } { d - 3 } }
UN19_1044_em_644,identical,215x189,215x189,true,2 ^ { 2 2 },2 ^ { 2 2 }
UN19_1011_em_154,identical,737x100,737x100,true,n ! L _ { n } ^ { ( m - n ) } ( z ) = ( - z ) ^ { n - m } m ! L _ { m } ^ { ( n - m ) } ( z ),n ! L _ { n } ^ { ( m - n ) } ( z ) = ( - z ) ^ { n - m } m ! L _ { m } ^ { ( n - m ) } ( z )
UN19_1029_em_410,identical,399x140,399x140,true,\beta ^ { n } + \beta ^ { - n } - 2,\beta ^ { n } + \beta ^ { - n } - 2
UN19_1005_em_73,identical,437x117,437x117,true,\sin { \theta } \leq 1,\sin { \theta } \leq 1
ISICal19_1202_em_769,identical,444x115,444x115,true,\sqrt { - g } = r ^ { 2 } \sin \theta,\sqrt { - g } = r ^ { 2 } \sin \theta
UN19_1039_em_562,identical,474x129,474x129,true,x ^ { n + 1 } + y ^ { 2 } + z ^ { 2 },x ^ { n + 1 } + y ^ { 2 } + z ^ { 2 }
UN19_1023_em_323,identical,303x151,303x151,true,A ^ { - 1 } _ { \frac { 3 } { 5 } } A ^ { 1 } _ { - \frac { 3 } { 5 } },A ^ { - 1 } _ { \frac { 3 } { 5 } } A ^ { 1 } _ { - \frac { 3 } { 5 } }
UN19_1022_em_301,identical,585x115,585x115,true,X ( \sigma ) = x _ { 0 } + \sqrt { 2 } \sum _ { n = 1 } ^ { \infty } x _ { n } \cos n \sigma,X ( \sigma ) = x _ { 0 } + \sqrt { 2 } \sum _ { n = 1 } ^ { \infty } x _ { n } \cos n \sigma
