sample_id,status,error,height,width,ground_truth_bttr,ground_truth_posformer,san_prediction,bttr_exact,bttr_no_limits,posformer_exact,posformer_no_limits,time_ms
35_em_24,ok,,107,214,\sqrt { ( \frac { \Delta x } { x } ) ^ { 2 } + ( \frac { \Delta y } { y } ) ^ { 2 } },\sqrt { ( \frac { \Delta x } { x } ) ^ { 2 } + ( \frac { \Delta y } { y } ) ^ { 2 } },\sqrt { ( \frac { a } { a } ) ^ { 2 } + ( \frac { \Delta } { y } ) ^ { 2 } } ) ^ { ( \frac { \Delta } { y } ) ^ { 2 } } + ( \frac { y } { y } ) ^ { 2 },0,0,0,0,108.908400
35_em_2,ok,,98,359,( x + 2 y ) ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),( x + 2 y ) ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),( x + 2 y ) ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),1,1,1,1,79.240700
35_em_3,ok,,63,96,\beta ( F ),\beta ( F ),P ( F ),0,0,0,0,77.465200
35_em_4,ok,,83,209,w _ { 1 } + w _ { 2 },w _ { 1 } + w _ { 2 },w _ { 1 } + w _ { 2 },1,1,1,1,60.307700
35_em_5,ok,,67,172,"E / [ E , E ]","E / [ E , E ]",E / [ E E E ],0,0,0,0,20.225900
35_em_6,ok,,69,227,1 5 \div 5 = 3,1 5 \div 5 = 3,1 5 \div 5 = 3,1,1,1,1,19.935400
35_em_7,ok,,86,485,\sin ( - 4 5 ) = - \sin 4 5,\sin ( - 4 5 ) = - \sin 4 5,\sin ( - 4 5 ) = - \sin 4 5,1,1,1,1,159.117300
35_em_8,ok,,86,291,\lim _ { z \rightarrow z _ { 0 } } f ( z ) = k,\lim \limits _ { z \rightarrow z _ { 0 } } f ( z ) = k,\lim _ { z \rightarrow z _ { 0 } } f ( z ) = k,1,1,0,1,63.410000
35_em_9,ok,,89,446,\sin ( \theta ) = \sin \theta,\sin ( \theta ) = \sin \theta,\sin ( \theta ) = \sin \theta,1,1,1,1,63.699700
36_em_25,ok,,219,289,\frac { a ^ { 2 } } { a + \sqrt { a } },\frac { a ^ { 2 } } { a + \sqrt { a } },\frac { a ^ { 2 } } { a + \sqrt { a } },1,1,1,1,155.442100
36_em_26,ok,,151,204,\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 ),\sum \limits _ { n = 1 } ^ { 5 } ( 2 n + 1 ),\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 ),1,1,0,1,128.470900
36_em_27,ok,,180,438,f _ { d } = \frac { A _ { m a x } - A } { A _ { m a x } - A _ { m i n } },f _ { d } = \frac { A _ { m a x } - A } { A _ { m a x } - A _ { m i n } },f _ { d } = \frac { A _ { m a X - A } } { A _ { m a X } },0,0,0,0,141.588100
36_em_28,ok,,59,141,1 2 \div 3,1 2 \div 3,1 2 \div 3,1,1,1,1,98.060500
36_em_29,ok,,80,285,C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 },C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 },"c , y _ { 1 } + c _ { 2 } y _ { 2 }",0,0,0,0,97.677000
36_em_30,ok,,97,168,\tan \gamma _ { i },\tan \gamma _ { i },\tan \gamma i,0,0,0,0,84.340300
36_em_31,ok,,172,173,\frac { \sqrt { 1 6 2 } } { \sqrt { 2 0 0 } },\frac { \sqrt { 1 6 2 } } { \sqrt { 2 0 0 } },\frac { \sqrt { 1 6 2 } } { \sqrt { 2 0 0 } },1,1,1,1,99.655800
36_em_32,ok,,103,190,\lim _ { x \rightarrow 0 } f ( x ),\lim \limits _ { x \rightarrow 0 } f ( x ),\lim _ { x \rightarrow 0 } f ( x ),1,1,0,1,133.129600
36_em_33,ok,,89,462,\beta _ { 0 } ( 1 ) + \beta _ { 1 } ( i ) + \beta _ { 2 } ( j ) + \beta _ { 3 } ( k ),\beta _ { 0 } ( 1 ) + \beta _ { 1 } ( i ) + \beta _ { 2 } ( j ) + \beta _ { 3 } ( k ),\beta _ { 0 } ( 1 ) + \beta _ { 1 } ( i ) + \beta _ { 2 } ( s ) + \beta _ { 3 } ( x ),0,0,0,0,147.199200
36_em_34,ok,,65,200,\sqrt { 2 } \sqrt { 2 } = 2,\sqrt { 2 } \sqrt { 2 } = 2,\sqrt { 2 } \sqrt { 2 } = 2,1,1,1,1,101.487900
36_em_35,ok,,77,118,z _ { 1 } z _ { 2 },z _ { 1 } z _ { 2 },z _ { 1 } z _ { 2 },1,1,1,1,85.771800
36_em_36,ok,,83,289,L _ { t } = L + L = 2 L,L _ { t } = L + L = 2 L,L _ { t } = L + L = 2 L,1,1,1,1,33.260800
36_em_37,ok,,68,113,- f ( - x ),- f ( - x ),- f ( - x ),1,1,1,1,58.337700
36_em_38,ok,,58,118,2 4 \pi,2 4 \pi,2 4 \pi,1,1,1,1,48.084900
36_em_39,ok,,132,462,\frac { ( 3 ) ( 3 + 1 ) } { 2 } = 6 = 1 + 2 + 3,\frac { ( 3 ) ( 3 + 1 ) } { 2 } = 6 = 1 + 2 + 3,\frac { ( 3 ) ( 3 + 1 ) } { 2 } = 6 = t + 2 + 3,0,0,0,0,181.789900
36_em_40,ok,,208,254,\frac { 1 5 ! } { 1 0 ! 5 ! },\frac { 1 5 ! } { 1 0 ! 5 ! },\frac { 1 5 ! } { 1 0 ! 5 ! },1,1,1,1,79.398900
36_em_41,ok,,91,527,y = C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 } + \ldots + C _ { n } y _ { n },y = C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 } + \ldots + C _ { n } y _ { n },"y = c , y _ { 1 } + c z y _ { 2 } + \ldots + ( n y _ { n }",0,0,0,0,180.641700
36_em_42,ok,,76,153,m \times p,m \times p,m \times p,1,1,1,1,19.606500
36_em_43,ok,,90,157,"( x ^ { \prime } , t ^ { \prime } )","( x ^ { \prime } , t ^ { \prime } )","( x ^ { 1 } , t )",0,0,0,0,58.205800
36_em_44,ok,,68,118,p \geq 1,p \geq 1,p \geq 1,1,1,1,1,19.005900
36_em_45,ok,,82,346,x + ( - x ) \geq 0 + ( - x ),x + ( - x ) \geq 0 + ( - x ),x + ( - x ) \geq 0 + ( - x ),1,1,1,1,91.367800
36_em_46,ok,,71,117,x \neq 4,x \neq 4,x \neq 4,1,1,1,1,30.378400
36_em_47,ok,,86,97,7 0 ^ { o },7 0 ^ { o },7 0 ^ { 0 },0,0,0,0,53.396700
36_em_48,ok,,102,155,\sum _ { k } j [ k ],\sum \limits _ { k } j [ k ],\sum _ { m } j [ x ],0,0,0,0,120.628100
36_em_49,ok,,64,221,1 . 6 9 4 6 9 6 1,1 . 6 9 4 6 9 6 1,1 . 6 9 4 6 9 6 1,1,1,1,1,57.657300
37_em_0,ok,,86,238,g _ { \theta } = g \sin \theta,g _ { \theta } = g \sin \theta,g \theta = g \sin \theta,0,0,0,0,50.620000
37_em_10,ok,,127,88,\frac { X } { V },\frac { X } { V },\frac { X } { V },1,1,1,1,19.299500
37_em_11,ok,,67,94,w ^ { - 2 },w ^ { - 2 },w - 2,0,0,0,0,86.413400
37_em_12,ok,,82,230,u ( x _ { b } ) = u _ { b } ( x _ { b } ),u ( x _ { b } ) = u _ { b } ( x _ { b } ),u ( x _ { b } ) = u _ { 6 } ( x _ { b } ),0,0,0,0,34.465600
37_em_13,ok,,79,99,8 0 ^ { o },8 0 ^ { o },8 0 ^ { 0 },0,0,0,0,18.604300
37_em_14,ok,,102,233,\lim _ { x \rightarrow 0 } f ( x ) = 0,\lim \limits _ { x \rightarrow 0 } f ( x ) = 0,\lim _ { x \rightarrow 0 } f ( x ) = 0,1,1,0,1,94.429300
37_em_15,ok,,63,105,u \geq 0,u \geq 0,u \geq 0,1,1,1,1,122.404700
37_em_16,ok,,67,92,8 \sqrt { 5 },8 \sqrt { 5 },8 \sqrt { 5 },1,1,1,1,29.737100
37_em_17,ok,,87,389,a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b },a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b },a \sqrt { b } \pm c \sqrt { b } = ( a t c ) \sqrt { b },0,0,0,0,84.405300
37_em_18,ok,,129,612,\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },1,1,1,1,161.806000
37_em_19,ok,,123,238,- \frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },- \frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },- \frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },1,1,1,1,86.352900
37_em_1,ok,,85,332,p _ { 1 } = - p _ { 2 } + p _ { 5 } - p _ { 6 },p _ { 1 } = - p _ { 2 } + p _ { 5 } - p _ { 6 },p _ { 1 } = - p _ { 2 } + p _ { 5 } - p _ { 6 },1,1,1,1,65.058200
37_em_20,ok,,63,235,0 . 9 - 0 . 9 = 0,0 . 9 - 0 . 9 = 0,0 . 9 - 0 . 9 = 0,1,1,1,1,135.111500
37_em_21,ok,,104,409,( I - T ) ^ { - 1 } = I + T + T ^ { 2 } + T ^ { 3 },( I - T ) ^ { - 1 } = I + T + T ^ { 2 } + T ^ { 3 },( I - T ) ^ { - 1 } = I + T + T ^ { 2 } + T ^ { 3 },1,1,1,1,83.694700
37_em_22,ok,,100,263,\int X ( x ) e ^ { - a x } a ^ { x } d x,\int X ( x ) e ^ { - a x } a ^ { x } d x,\int X ( x ) e ^ { - a x } a ^ { x } d x,1,1,1,1,154.532400
37_em_23,ok,,103,195,\sum p _ { i } = \sum p _ { f },\sum p _ { i } = \sum p _ { f },\sum p _ { i } = \sum p _ { f },1,1,1,1,129.512100
37_em_24,ok,,172,402,\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } \frac { 4 i ^ { 2 } } { n ^ { 2 } },\lim \limits _ { n \rightarrow \infty } \frac { 2 } { n } \sum \limits _ { i = 1 } ^ { n } \frac { 4 i ^ { 2 } } { n ^ { 2 } },\lim _ { n \rightarrow \alpha } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } \frac { 4 } { n ^ { 2 } },0,0,0,0,104.243400
37_em_25,ok,,75,102,\sqrt [ x ] { b },\sqrt [ x ] { b },\sqrt { b },0,0,0,0,42.027100
37_em_26,ok,,114,293,\int _ { a } ^ { b } f ( x ) d x = \int _ { a } ^ { b } g ( x ) d x,\int \limits _ { a } ^ { b } f ( x ) d x = \int \limits _ { a } ^ { b } g ( x ) d x,\int _ { a } ^ { b } f ( ) d x = \int _ { a } ^ { b } g ( x ) d x,0,0,0,0,191.538500
37_em_27,ok,,73,110,"\alpha , \beta","\alpha , \beta","\alpha , \beta",1,1,1,1,95.435600
37_em_28,ok,,79,134,\sum F _ { z } = 0,\sum F _ { z } = 0,\sum F _ { 2 } = 0,0,0,0,0,40.720800
37_em_29,ok,,73,94,\sum F _ { x },\sum F _ { x },\sum f _ { x },0,0,0,0,96.858800
37_em_2,ok,,143,372,( \frac { 1 } { n \pi } - \frac { \cos ( n \pi ) } { n \pi } ) + ( \frac { 1 } { n \pi } - \frac { \cos ( n \pi ) } { n \pi } ),( \frac { 1 } { n \pi } - \frac { \cos ( n \pi ) } { n \pi } ) + ( \frac { 1 } { n \pi } - \frac { \cos ( n \pi ) } { n \pi } ),( \frac { 1 } { n \pi } - \frac { \cos ( n ) ) } { n n } ) + ( \frac { 1 } { n \pi \pi } - \frac { \cos \pi \pi } { n } ),0,0,0,0,181.634100
37_em_30,ok,,73,224,f ( f ( x ) ) = g ( g ( x ) ),f ( f ( x ) ) = g ( g ( x ) ),f ( f ( x ) = g ( g ( 3 ) ),0,0,0,0,108.476400
37_em_31,ok,,93,324,M = E - e \sin E,M = E - e \sin E,M = F - e \sin F,0,0,0,0,93.264200
37_em_32,ok,,99,503,a _ { 0 } + a _ { 1 } x + a _ { 2 } x ^ { 2 } + \cdots,a _ { 0 } + a _ { 1 } x + a _ { 2 } x ^ { 2 } + \cdots,a _ { 0 } + a _ { 1 } x + a _ { 2 } x ^ { 2 } + \ldots,0,0,0,0,92.038000
37_em_3,ok,,55,104,t - 6,t - 6,t - 6,1,1,1,1,105.267400
37_em_4,ok,,86,410,( a _ { 1 } b _ { 1 } ) ( a _ { 1 } b _ { 2 } ) = ( a _ { 1 } b _ { 2 } ) ( b _ { 1 } b _ { 2 } ),( a _ { 1 } b _ { 1 } ) ( a _ { 1 } b _ { 2 } ) = ( a _ { 1 } b _ { 2 } ) ( b _ { 1 } b _ { 2 } ),"( a , b ) ( a , b",0,0,0,0,162.365400
37_em_5,ok,,112,195,\frac { \sqrt { 2 + \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 + \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 + \sqrt { 2 } } } { 2 },1,1,1,1,96.599600
37_em_6,ok,,73,82,y ^ { \prime } ( x ),y ^ { \prime } ( x ),y ( x ),0,0,0,0,17.651300
37_em_7,ok,,63,130,\cos 6 \theta,\cos 6 \theta,\cos 6 \theta,1,1,1,1,17.915800
37_em_8,ok,,128,425,\tan ( 3 x ) = \frac { 3 \tan ( x ) - \tan ^ { 3 } ( x ) } { 1 - 3 \tan ^ { 2 } ( x ) },\tan ( 3 x ) = \frac { 3 \tan ( x ) - \tan ^ { 3 } ( x ) } { 1 - 3 \tan ^ { 2 } ( x ) },\tan ( 3 z ) = \frac { 3 \tan ( x ) - \tan ^ { 3 } ( x ) } { 1 - 3 \tan ^ { 2 } ( x ) },0,0,0,0,168.887700
37_em_9,ok,,67,79,y < b,y < b,y < b,1,1,1,1,74.793300
500_em_108,ok,,76,121,s \geq 1,s \geq 1,s \geq 1,1,1,1,1,38.658300
500_em_109,ok,,90,67,b _ { L },b _ { L },b _ { L },1,1,1,1,153.737900
500_em_110,ok,,125,360,x = \sum _ { i } x _ { i },x = \sum \limits _ { i } x _ { i },x = \sum _ { i } x _ { i },1,1,0,1,197.037700
501_em_0,ok,,144,325,\int \frac { 1 } { ( a x ^ { 2 } + b x + c ) ^ { n } } d x,\int \frac { 1 } { ( a x ^ { 2 } + b x + c ) ^ { n } } d x,\int \frac { 1 } { ( a x ^ { 2 } + b x + c ) ^ { n } } d x,1,1,1,1,192.422400
501_em_10,ok,,114,715,P _ { t } = R _ { t } - I _ { t } = ( 1 + i ) P _ { t - 1 } + ( R _ { t } - R _ { t - 1 } ),P _ { t } = R _ { t } - I _ { t } = ( 1 + i ) P _ { t - 1 } + ( R _ { t } - R _ { t - 1 } ),p _ { t } = R + - I + = ( 1 + i ) p _ { t - 1 + ( R + - R - 1 ) } - 1 + ( R + - R - 1 ),0,0,0,0,135.921300
501_em_11,ok,,113,586,"F = \{ \{ L _ { 1 , 1 } , \ldots , L _ { 1 , n _ { 1 } } \} , \ldots , \{ L _ { k , 1 } , \ldots , L _ { k , n _ { k } } \} \}","F = \{ \{ L _ { 1 , 1 } , \ldots , L _ { 1 , n _ { 1 } } \} , \ldots , \{ L _ { k , 1 } , \ldots , L _ { k , n _ { k } } \} \}","F - \{ / L _ { 1 , 1 , \ldots , 1 , n } , \ldots ,",0,0,0,0,133.985200
501_em_12,ok,,254,432,\frac { T _ { H } ^ { \frac { f } { 2 } } V _ { 2 } } { T _ { H } ^ { \frac { f } { 2 } } V _ { 1 } } = \frac { T _ { C } ^ { \frac { f } { 2 } } V _ { 3 } } { T _ { C } ^ { \frac { f } { 2 } } V _ { 4 } },\frac { T _ { H } ^ { \frac { f } { 2 } } V _ { 2 } } { T _ { H } ^ { \frac { f } { 2 } } V _ { 1 } } = \frac { T _ { C } ^ { \frac { f } { 2 } } V _ { 3 } } { T _ { C } ^ { \frac { f } { 2 } } V _ { 4 } },\frac { T ^ { \frac { l } { H } } } { T _ { \frac { l } { 2 } } ^ { 2 } } = \frac { T ^ { \frac { l } { 2 } } } { ( \frac { 1 } { 2 } v _ { 4 } },0,0,0,0,216.370100
501_em_13,ok,,79,116,y < y \prime,y < y \prime,y < y ^ { l },0,0,0,0,52.525600
501_em_14,ok,,194,1179,2 \pi n ! e = 2 \pi n ! + \frac { 2 \pi n ! } { 2 } + \frac { 2 \pi n ! } { 3 ! } + \frac { 2 \pi n ! } { 4 ! } + \ldots,2 \pi n ! e = 2 \pi n ! + \frac { 2 \pi n ! } { 2 } + \frac { 2 \pi n ! } { 3 ! } + \frac { 2 \pi n ! } { 4 ! } + \ldots,2 \pi n ^ { 1 } e = 2 \pi n + \frac { 2 T n l } { 3 1 } + \frac { 2 \pi n } { c } + \ldots,0,0,0,0,216.907900
501_em_15,ok,,175,691,\frac { 2 9 3 0 2 } { 7 5 8 0 3 } = \frac { 7 \times 7 \times 1 3 \times 4 6 } { 7 \times 7 \times 1 3 \times 1 1 9 } = \frac { 4 6 } { 1 1 9 },\frac { 2 9 3 0 2 } { 7 5 8 0 3 } = \frac { 7 \times 7 \times 1 3 \times 4 6 } { 7 \times 7 \times 1 3 \times 1 1 9 } = \frac { 4 6 } { 1 1 9 },\frac { 2 9 3 0 2 } { 7 5 8 0 3 } = \frac { 7 \times 7 \times 1 3 \times 4 6 } { 7 \times 7 \times 1 3 \times 1 1 3 } = \frac { 4 6 } { 1 1 9 },0,0,0,0,221.645600
501_em_16,ok,,97,112,N _ { X Y },N _ { X Y },N,0,0,0,0,122.852200
501_em_17,ok,,89,123,\mu \pm \sigma,\mu \pm \sigma,\mu \pm \sigma,1,1,1,1,94.409900
501_em_18,ok,,206,926,\frac { 2 G M r - 2 r ^ { 3 } \pm r \sqrt { 4 r ^ { 4 } - 8 G M r ^ { 2 } + 4 G ^ { 2 } M ^ { 2 } - 4 r ^ { 4 } + 4 G M r ^ { 2 } } } { 2 ( r ^ { 2 } - G M ) },\frac { 2 G M r - 2 r ^ { 3 } \pm r \sqrt { 4 r ^ { 4 } - 8 G M r ^ { 2 } + 4 G ^ { 2 } M ^ { 2 } - 4 r ^ { 4 } + 4 G M r ^ { 2 } } } { 2 ( r ^ { 2 } - G M ) },\frac { 2 G M r - 2 v ^ { 3 } \pm r \sqrt { 4 r ^ { 4 } - 8 G M r ^ { 2 } + 4 4 ^ { 2 } M ^ { 2 } - 4 r ^ { 4 } 4 6 1 r } } { 2 ( r ^ { 2 } - G n ) },0,0,0,0,234.193400
501_em_19,ok,,190,727,\tan ( 5 x ) = \frac { 5 \tan ( x ) - 1 0 \tan ^ { 3 } ( x ) + \tan ^ { 5 } ( x ) } { 1 - 1 0 \tan ^ { 2 } ( x ) + 5 \tan ^ { 4 } ( x ) },\tan ( 5 x ) = \frac { 5 \tan ( x ) - 1 0 \tan ^ { 3 } ( x ) + \tan ^ { 5 } ( x ) } { 1 - 1 0 \tan ^ { 2 } ( x ) + 5 \tan ^ { 4 } ( x ) },\tan ( 5 x ) = \frac { 5 \tan ( x ) - 1 0 \tan ^ { 3 } ( x ) + \tan ^ { 5 } ( x ) } { 1 - 1 0 \tan ^ { 2 } ( x ) + \tan ^ { 4 } ( x ) },0,0,0,0,220.047200
501_em_1,ok,,72,87,\sqrt { 5 0 },\sqrt { 5 0 },\sqrt { 5 0 },1,1,1,1,56.494100
501_em_20,ok,,103,287,"q = ( x _ { q } , y _ { q } , z _ { q } , w _ { q } )","q = ( x _ { q } , y _ { q } , z _ { q } , w _ { q } )","q = ( x _ { y } , y _ { 1 } , , , , , w _ { f } )",0,0,0,0,107.302700
501_em_21,ok,,77,206,\theta \rightarrow 0,\theta \rightarrow 0,\theta \rightarrow 0,1,1,1,1,16.177500
501_em_22,ok,,71,186,\forall \gamma \in X,\forall \gamma \in X,\forall \gamma \in X,1,1,1,1,69.013300
501_em_23,ok,,68,84,\phi > 0,\phi > 0,\phi > 0,1,1,1,1,17.436300
501_em_24,ok,,90,219,\log v = b \log 2,\log v = b \log 2,\log \theta = b \log,0,0,0,0,18.753000
501_em_2,ok,,95,286,"m _ { i } , v _ { i } , f _ { i }","m _ { i } , v _ { i } , f _ { i }","m _ { i } , v _ { i } , f _ { i }",1,1,1,1,98.796700
501_em_3,ok,,69,51,k _ { e },k _ { e },k _ { 2 },0,0,0,0,51.138700
501_em_4,ok,,92,298,S u p E \leq S u p F,S u p E \leq S u p F,\sin E \leq \sin F,0,0,0,0,83.244900
501_em_5,ok,,72,87,\sqrt { 5 0 },\sqrt { 5 0 },\sqrt { 5 0 },1,1,1,1,16.072800
501_em_6,ok,,83,306,f ( 1 . 9 9 9 9 9 ) = 3 . 9 9 9 9 9,f ( 1 . 9 9 9 9 9 ) = 3 . 9 9 9 9 9,f ( 1 . 9 9 3 9 9 ) = 3 . 9 9 9 9 9,0,0,0,0,93.451500
501_em_7,ok,,72,490,S S E + S S A B + S S B + S S A,S S E + S S A B + S S B + S S A,S S E + 5 S A B + S S B + S S A,0,0,0,0,116.406300
501_em_8,ok,,94,490,\sin \alpha \sin \beta = \frac { 1 } { 2 } [ \cos ( \alpha - \beta ) - \cos ( \alpha + \beta ) ],\sin \alpha \sin \beta = \frac { 1 } { 2 } [ \cos ( \alpha - \beta ) - \cos ( \alpha + \beta ) ],\sin \alpha \sin \beta = \frac { 1 } { 2 } ( \infty ( \alpha - \beta ) - \cos ( ( + 7 ) ],0,0,0,0,129.678100
501_em_9,ok,,167,499,\int \sum _ { j = 0 } ^ { \infty } a _ { j } z ^ { j } d z = \sum _ { j = 1 } ^ { \infty } \frac { a _ { j - 1 } } { j } x ^ { j },\int \sum \limits _ { j = 0 } ^ { \infty } a _ { j } z ^ { j } d z = \sum \limits _ { j = 1 } ^ { \infty } \frac { a _ { j - 1 } } { j } x ^ { j },\int \sum _ { j = 0 } ^ { \infty } a _ { j } z ^ { j } d z = 2 \frac { a _ { j - 1 } x ^ { j } } { j } x ^ { j },0,0,0,0,202.129600
502_em_0,ok,,56,67,6 3,6 3,6 3,1,1,1,1,54.265200
502_em_10,ok,,68,82,\beta = 1,\beta = 1,\beta = 1,1,1,1,1,16.245800
502_em_11,ok,,119,590,( 1 - 2 ^ { - s } ) ( 1 + \frac { 1 } { 2 ^ { s } } + \frac { 1 } { 3 ^ { s } } + \frac { 1 } { 4 ^ { s } } + \frac { 1 } { 5 ^ { s } } + \ldots ),( 1 - 2 ^ { - s } ) ( 1 + \frac { 1 } { 2 ^ { s } } + \frac { 1 } { 3 ^ { s } } + \frac { 1 } { 4 ^ { s } } + \frac { 1 } { 5 ^ { s } } + \ldots ),( 1 - 2 ^ { - 1 } ) ( 1 + \frac { 1 } { 2 ^ { 3 } } + \frac { 1 } { 3 ^ { 3 } } + \frac { 1 } { 4 ^ { 3 } } + \frac { 1 } { 5 ^ { 3 } } + \cdots ),0,0,0,0,130.079700
502_em_12,ok,,75,73,R _ { L },R _ { L },R _ { L },1,1,1,1,66.161900
502_em_13,ok,,99,454,e ^ { x } + 1 8 x + 1 2,e ^ { x } + 1 8 x + 1 2,e ^ { x } + 1 8 x + 1 2,1,1,1,1,110.476700
502_em_14,ok,,138,973,p ( \alpha ) = \alpha ^ { m } + b _ { m - 2 } \alpha ^ { m - 1 } + \ldots + b _ { 3 } \alpha ^ { 4 } + b _ { 1 } \alpha + b _ { 0 },p ( \alpha ) = \alpha ^ { m } + b _ { m - 2 } \alpha ^ { m - 1 } + \ldots + b _ { 3 } \alpha ^ { 4 } + b _ { 1 } \alpha + b _ { 0 },p ( \alpha ) = \alpha ^ { m } + b _ { m - 2 } \alpha ^ { m - 1 } + \ldots + b _ { 3 } \alpha ^ { 4 } + b _ { 1 } \alpha + b _ { 0 },1,1,1,1,218.370500
502_em_15,ok,,121,512,\theta _ { i + 1 } = \theta _ { i } - \alpha _ { i },\theta _ { i + 1 } = \theta _ { i } - \alpha _ { i },\theta _ { i + 1 } = \theta _ { i } - \alpha _ { i },1,1,1,1,192.559900
502_em_16,ok,,205,633,\sqrt { v ^ { 2 } - v _ { v } ^ { 2 } } = \frac { v _ { v } ^ { 2 } } { \sqrt { v ^ { 2 } - v _ { v } ^ { 2 } } },\sqrt { v ^ { 2 } - v _ { v } ^ { 2 } } = \frac { v _ { v } ^ { 2 } } { \sqrt { v ^ { 2 } - v _ { v } ^ { 2 } } },\sqrt { v ^ { 2 } - v ^ { 2 } = \frac { v ^ { 2 } } { \sqrt { v ^ { 2 } - v _ { v } ^ { 2 } } } },0,0,0,0,216.058300
502_em_17,ok,,200,558,\frac { d } { d \theta } e ^ { i \theta } = i e ^ { i \theta },\frac { d } { d \theta } e ^ { i \theta } = i e ^ { i \theta },\frac { d } { d \theta } e ^ { i \theta } = i e ^ { i \theta },1,1,1,1,182.598000
502_em_18,ok,,61,85,9 \sqrt { 2 },9 \sqrt { 2 },9 \sqrt { 2 },1,1,1,1,72.781900
502_em_19,ok,,175,515,\frac { a } { b } + \frac { c } { b } = \frac { a + c } { b },\frac { a } { b } + \frac { c } { b } = \frac { a + c } { b },\frac { a } { b } + \frac { c } { b } = \frac { a + c } { b },1,1,1,1,190.326700
502_em_1,ok,,127,849,x ^ { 8 } + x ^ { 6 } + x ^ { 4 } + x ^ { 2 } + 1,x ^ { 8 } + x ^ { 6 } + x ^ { 4 } + x ^ { 2 } + 1,x ^ { 8 } + x ^ { 6 } + x ^ { 4 } + x ^ { 2 } + 1,1,1,1,1,179.708600
502_em_20,ok,,119,307,\int \frac { 1 } { y } \frac { d y } { d x } d x = \int a d x,\int \frac { 1 } { y } \frac { d y } { d x } d x = \int a d x,\int \frac { 1 } { y } d,0,0,0,0,121.398700
502_em_21,ok,,105,832,a _ { 0 } + 3 a _ { 1 } + 9 a _ { 2 } + 2 7 a _ { 3 } = 0,a _ { 0 } + 3 a _ { 1 } + 9 a _ { 2 } + 2 7 a _ { 3 } = 0,a _ { 0 } + 3 a _ { 1 } + 9 a _ { 2 } + 2 7 a _ { 3 } = 0,1,1,1,1,181.858900
502_em_22,ok,,110,382,2 x ( 9 x + 1 ) ( 3 x + 1 ) ^ { 3 },2 x ( 9 x + 1 ) ( 3 x + 1 ) ^ { 3 },2 x ( 9 x + 1 ) ( 3 x + 1 ) ^ { 3 },1,1,1,1,137.395600
502_em_23,ok,,68,558,0 + 0 + 0 + 0 + 0 + 0 = 0,0 + 0 + 0 + 0 + 0 + 0 = 0,0 + 0 + 0 + 0 + 0 + 0 = 0,1,1,1,1,168.735700
502_em_24,ok,,89,368,6 1 \leq x \leq 6 9,6 1 \leq x \leq 6 9,6 1 \leq x \leq 6 9,1,1,1,1,136.002800
502_em_2,ok,,66,119,4 9 2,4 9 2,4 9 2,1,1,1,1,16.372900
502_em_3,ok,,96,473,( x - 2 ) [ ( x ^ { 2 } - x ) + ( 5 x - 5 ) ],( x - 2 ) [ ( x ^ { 2 } - x ) + ( 5 x - 5 ) ],( x - 2 ) ( ( x ^ { 2 } - x ) + ( 5 x - 5 ) ],0,0,0,0,135.237100
502_em_4,ok,,246,410,\frac { - \infty } { \infty },\frac { - \infty } { \infty },\frac { \infty } { \infty },0,0,0,0,167.006500
502_em_5,ok,,89,503,z = \cos \theta + j \sin \theta,z = \cos \theta + j \sin \theta,z = \cos \theta + j \sin \theta,1,1,1,1,63.122400
502_em_6,ok,,117,725,"u ( x , y ) = B \sin ( n \pi x ) ( e ^ { n \pi y } - e ^ { - n \pi y } )","u ( x , y ) = B \sin ( n \pi x ) ( e ^ { n \pi y } - e ^ { - n \pi y } )","u ( x , y ) = B \sin ( n \pi x ) ( e ^ { n \pi y } - e ^ { - n \pi y } )",1,1,1,1,191.564200
