id,archivo_modelo1,archivo_modelo2,bytes_modelo1,bytes_modelo2,ancho_modelo1,alto_modelo1,ancho_modelo2,alto_modelo2,modo_modelo1,modo_modelo2,sha256_modelo1,sha256_modelo2,hash_igual,misma_forma_pixeles,pixeles_iguales,mae_pixeles,max_diferencia_pixel,mismas_dimensiones,mismo_tamano_bytes
513_em_300,513_em_300_0.bmp,513_em_300.bmp,52558,52558,438,117,438,117,L,L,24d2f5812be2239dcfb886260816f2aa58374d593fe93a857838816f20dc2b63,24d2f5812be2239dcfb886260816f2aa58374d593fe93a857838816f20dc2b63,True,True,True,0.0,0,True,True
513_em_301,513_em_301_0.bmp,513_em_301.bmp,23798,23798,283,80,283,80,L,L,76f2b75f543a8ec395718f2cd9f3a99592d86fb869c28dc183b20c4defa04f3f,76f2b75f543a8ec395718f2cd9f3a99592d86fb869c28dc183b20c4defa04f3f,True,True,True,0.0,0,True,True
513_em_302,513_em_302_0.bmp,513_em_302.bmp,11506,11506,129,79,129,79,L,L,ac2905717824512b534cbbf457bc94422313c0ad1b73eee5b660881196d02b54,ac2905717824512b534cbbf457bc94422313c0ad1b73eee5b660881196d02b54,True,True,True,0.0,0,True,True
513_em_303,513_em_303_0.bmp,513_em_303.bmp,107210,107210,625,169,625,169,L,L,ebf6754d5011bb5e6d29616eebfbd6912272d9fa5a47f72442ba4b3dad5c6bdb,ebf6754d5011bb5e6d29616eebfbd6912272d9fa5a47f72442ba4b3dad5c6bdb,True,True,True,0.0,0,True,True
513_em_304,513_em_304_0.bmp,513_em_304.bmp,21934,21934,261,79,261,79,L,L,ba82c564573863fc4039357e2aad8ba69e51dc6408ea1500e707bcb5da358076,ba82c564573863fc4039357e2aad8ba69e51dc6408ea1500e707bcb5da358076,True,True,True,0.0,0,True,True
513_em_305,513_em_305_0.bmp,513_em_305.bmp,9838,9838,118,73,118,73,L,L,79b84bc6b31aaa804b15adfcc286a4301e0026c6e7455cd922429e7fd2711239,79b84bc6b31aaa804b15adfcc286a4301e0026c6e7455cd922429e7fd2711239,True,True,True,0.0,0,True,True
513_em_306,513_em_306_0.bmp,513_em_306.bmp,5166,5166,56,73,56,73,L,L,e3449e791bea0c7fa5d07dec5ad4882105f47e6c0e379d7000fa45cda5beac53,e3449e791bea0c7fa5d07dec5ad4882105f47e6c0e379d7000fa45cda5beac53,True,True,True,0.0,0,True,True
513_em_307,513_em_307_0.bmp,513_em_307.bmp,64182,64182,544,116,544,116,L,L,6196591643fec8785c0c2f8ff471e181709127119f49b6d48fd0e1de18e00a55,6196591643fec8785c0c2f8ff471e181709127119f49b6d48fd0e1de18e00a55,True,True,True,0.0,0,True,True
513_em_308,513_em_308_0.bmp,513_em_308.bmp,15298,15298,179,79,179,79,L,L,3870cd6521e49d5166a01d3a69bb1d7e0804d2784aa83f50bacf14f3c1570078,3870cd6521e49d5166a01d3a69bb1d7e0804d2784aa83f50bacf14f3c1570078,True,True,True,0.0,0,True,True
513_em_309,513_em_309_0.bmp,513_em_309.bmp,20458,20458,226,85,226,85,L,L,6000ec160ea951bab2bd956d09bc5544ba0d83ceae8792981f7080be836e1c7f,6000ec160ea951bab2bd956d09bc5544ba0d83ceae8792981f7080be836e1c7f,True,True,True,0.0,0,True,True
513_em_310,513_em_310_0.bmp,513_em_310.bmp,9610,9610,107,79,107,79,L,L,ca0518bd5c479d50ffd341c1878cf4cb766053ac941bc6098550cd84639e1189,ca0518bd5c479d50ffd341c1878cf4cb766053ac941bc6098550cd84639e1189,True,True,True,0.0,0,True,True
513_em_311,513_em_311_0.bmp,513_em_311.bmp,18314,18314,121,139,121,139,L,L,c705f545e30cdfe18ce15d8d619d2c86c7e431ef83df96a8496623e93e72fe9e,c705f545e30cdfe18ce15d8d619d2c86c7e431ef83df96a8496623e93e72fe9e,True,True,True,0.0,0,True,True
513_em_312,513_em_312_0.bmp,513_em_312.bmp,88018,88018,641,135,641,135,L,L,a5ce33a16cafc88ef80dbe2f66b014b6a56e07dd5480bf7b35149257c51382b6,a5ce33a16cafc88ef80dbe2f66b014b6a56e07dd5480bf7b35149257c51382b6,True,True,True,0.0,0,True,True
513_em_313,513_em_313_0.bmp,513_em_313.bmp,5158,5158,46,85,46,85,L,L,749d810bb3cb5335f9d6dc0b674dd64862a78ba551b02348c68ded7ea0465189,749d810bb3cb5335f9d6dc0b674dd64862a78ba551b02348c68ded7ea0465189,True,True,True,0.0,0,True,True
513_em_314,513_em_314_0.bmp,513_em_314.bmp,25078,25078,197,120,197,120,L,L,dabdbdf164c82d28252c48994bc7d35281bed86ab5a2ef3769884ad176d2a507,dabdbdf164c82d28252c48994bc7d35281bed86ab5a2ef3769884ad176d2a507,True,True,True,0.0,0,True,True
513_em_316,513_em_316_0.bmp,513_em_316.bmp,32186,32186,305,101,305,101,L,L,b85fa3261d1cc71e428ba6d440213d90ea43d21c5829325b660030a500b64306,b85fa3261d1cc71e428ba6d440213d90ea43d21c5829325b660030a500b64306,True,True,True,0.0,0,True,True
513_em_317,513_em_317_0.bmp,513_em_317.bmp,25462,25462,189,127,189,127,L,L,30f8e7d9af14b4f5189bcf4cb323d89bb9dbcee984c59aeff395e37eb946fca5,30f8e7d9af14b4f5189bcf4cb323d89bb9dbcee984c59aeff395e37eb946fca5,True,True,True,0.0,0,True,True
513_em_318,513_em_318_0.bmp,513_em_318.bmp,33110,33110,306,104,306,104,L,L,de62af8d551f06a44b6d012fbb50d0a7eaa350308a9203c65dafb62fcb2f6a12,de62af8d551f06a44b6d012fbb50d0a7eaa350308a9203c65dafb62fcb2f6a12,True,True,True,0.0,0,True,True
513_em_319,513_em_319_0.bmp,513_em_319.bmp,8918,8918,111,70,111,70,L,L,798ac800733d9910bfaa53d715466d306d06ac94be7422e7db3d4308f4849759,798ac800733d9910bfaa53d715466d306d06ac94be7422e7db3d4308f4849759,True,True,True,0.0,0,True,True
513_em_320,513_em_320_0.bmp,513_em_320.bmp,4214,4214,55,56,55,56,L,L,bf4c6376eeec7ff1c91c5aa87357856295cdc9f7787bde4b840e274e7ad1cde3,bf4c6376eeec7ff1c91c5aa87357856295cdc9f7787bde4b840e274e7ad1cde3,True,True,True,0.0,0,True,True
513_em_321,513_em_321_0.bmp,513_em_321.bmp,29878,29878,318,90,318,90,L,L,e8a4ca095bfb2bd74cf71fe3012e6dc6a00dadbfe5883ca99e286dad3ae55c4a,e8a4ca095bfb2bd74cf71fe3012e6dc6a00dadbfe5883ca99e286dad3ae55c4a,True,True,True,0.0,0,True,True
513_em_322,513_em_322_0.bmp,513_em_322.bmp,25774,25774,249,98,249,98,L,L,0c0b61e74c6c2bbba1afa94c9123feee7687d79c4207b701fc3e9f93bcada53b,0c0b61e74c6c2bbba1afa94c9123feee7687d79c4207b701fc3e9f93bcada53b,True,True,True,0.0,0,True,True
513_em_323,513_em_323_0.bmp,513_em_323.bmp,29298,29298,331,85,331,85,L,L,b3ea60839b9d2320d4967b9bfabc68a1dbaaa8b68073924302d25a3df61f7a8b,b3ea60839b9d2320d4967b9bfabc68a1dbaaa8b68073924302d25a3df61f7a8b,True,True,True,0.0,0,True,True
513_em_324,513_em_324_0.bmp,513_em_324.bmp,13362,13362,148,83,148,83,L,L,d0a781bf09769e15f80b4a7be1998bba15f3555d813d08451dfa1864c37fac9e,d0a781bf09769e15f80b4a7be1998bba15f3555d813d08451dfa1864c37fac9e,True,True,True,0.0,0,True,True
514_em_325,514_em_325_0.bmp,514_em_325.bmp,217290,217290,1130,191,1130,191,L,L,f387df0b2ba57902e56a248e7a8cd9f06ee7f001cd4f789a1fb464de67d2e1bc,f387df0b2ba57902e56a248e7a8cd9f06ee7f001cd4f789a1fb464de67d2e1bc,True,True,True,0.0,0,True,True
514_em_326,514_em_326_0.bmp,514_em_326.bmp,57238,57238,466,120,466,120,L,L,b0149f6402bc68bd5127ea965a832ee35a69fa139be7372313ac07edb5617f09,b0149f6402bc68bd5127ea965a832ee35a69fa139be7372313ac07edb5617f09,True,True,True,0.0,0,True,True
514_em_327,514_em_327_0.bmp,514_em_327.bmp,55186,55186,667,81,667,81,L,L,335d485f2435289cc2ad0937dc550b2b9aaf1710d3823b161840e5e7d239b29c,335d485f2435289cc2ad0937dc550b2b9aaf1710d3823b161840e5e7d239b29c,True,True,True,0.0,0,True,True
514_em_328,514_em_328_0.bmp,514_em_328.bmp,89978,89978,699,127,699,127,L,L,be001a857fd794e05a266294d78b600378ee1f570372b7b4b57c821374c0dbf9,be001a857fd794e05a266294d78b600378ee1f570372b7b4b57c821374c0dbf9,True,True,True,0.0,0,True,True
514_em_329,514_em_329_0.bmp,514_em_329.bmp,187222,187222,1105,168,1105,168,L,L,ee962a47a99b027c9b8e20b4e47c0cca3c3bad14a6e4c51969f23f96db3d1e0b,ee962a47a99b027c9b8e20b4e47c0cca3c3bad14a6e4c51969f23f96db3d1e0b,True,True,True,0.0,0,True,True
514_em_330,514_em_330_0.bmp,514_em_330.bmp,7798,7798,78,84,78,84,L,L,517ea057cbee967478aee0258a5a37d310d4c1b09c27865d7ed1ca5e9096f24a,517ea057cbee967478aee0258a5a37d310d4c1b09c27865d7ed1ca5e9096f24a,True,True,True,0.0,0,True,True
514_em_331,514_em_331_0.bmp,514_em_331.bmp,42478,42478,551,75,551,75,L,L,c653ffa500b54e25520b65c95f381d6f616914e584c1038d327b80b942c4de9c,c653ffa500b54e25520b65c95f381d6f616914e584c1038d327b80b942c4de9c,True,True,True,0.0,0,True,True
514_em_332,514_em_332_0.bmp,514_em_332.bmp,44922,44922,449,97,449,97,L,L,fd7cb7d0f6de7e60035445579390a199fc64607d582b472daf62259285073634,fd7cb7d0f6de7e60035445579390a199fc64607d582b472daf62259285073634,True,True,True,0.0,0,True,True
514_em_333,514_em_333_0.bmp,514_em_333.bmp,12918,12918,147,80,147,80,L,L,562169b1b13a707961728584a54204f96e77158f1eaed589ca5c8a8080b651a5,562169b1b13a707961728584a54204f96e77158f1eaed589ca5c8a8080b651a5,True,True,True,0.0,0,True,True
514_em_334,514_em_334_0.bmp,514_em_334.bmp,142450,142450,748,189,748,189,L,L,f713a052b5853ddb8522b3b30d771b35bbb9f21d7539b3ddd4833223d68c58e4,f713a052b5853ddb8522b3b30d771b35bbb9f21d7539b3ddd4833223d68c58e4,True,True,True,0.0,0,True,True
514_em_335,514_em_335_0.bmp,514_em_335.bmp,27862,27862,214,124,214,124,L,L,ee114070538a747ef99ee995e4361dfebde7ff97b329de2de96927543a6a89a1,ee114070538a747ef99ee995e4361dfebde7ff97b329de2de96927543a6a89a1,True,True,True,0.0,0,True,True
514_em_336,514_em_336_0.bmp,514_em_336.bmp,5830,5830,72,66,72,66,L,L,fc6406859abb8e037630eb2d7cb33403b3157a955a7a9088f84d1932d2650b54,fc6406859abb8e037630eb2d7cb33403b3157a955a7a9088f84d1932d2650b54,True,True,True,0.0,0,True,True
514_em_337,514_em_337_0.bmp,514_em_337.bmp,11770,11770,129,81,129,81,L,L,15603bc7d8be0b33e220c85f15239e3b623c646a3fabce4e1143710d8de69bdf,15603bc7d8be0b33e220c85f15239e3b623c646a3fabce4e1143710d8de69bdf,True,True,True,0.0,0,True,True
514_em_338,514_em_338_0.bmp,514_em_338.bmp,172054,172054,1247,137,1247,137,L,L,cd4567b1e3e9b0ad79936b13a6bfbceb07caa5f3e4ddb2f3369ba59091c35289,cd4567b1e3e9b0ad79936b13a6bfbceb07caa5f3e4ddb2f3369ba59091c35289,True,True,True,0.0,0,True,True
514_em_339,514_em_339_0.bmp,514_em_339.bmp,26566,26566,234,108,234,108,L,L,52c471f4dc407e7b3fc69f98de7bdc7a1b487cfd423c423e6e639f6960d9538d,52c471f4dc407e7b3fc69f98de7bdc7a1b487cfd423c423e6e639f6960d9538d,True,True,True,0.0,0,True,True
514_em_340,514_em_340_0.bmp,514_em_340.bmp,41558,41558,440,92,440,92,L,L,dd406b9f7bae62b4cdbadf5fc4ff61c919565f2be353e722f21fcf52c56c8ccd,dd406b9f7bae62b4cdbadf5fc4ff61c919565f2be353e722f21fcf52c56c8ccd,True,True,True,0.0,0,True,True
514_em_341,514_em_341_0.bmp,514_em_341.bmp,26422,26422,255,99,255,99,L,L,045e08008ac8be74897c43f42329e0dda47d42ee617c59ced9dda6b85abb65a6,045e08008ac8be74897c43f42329e0dda47d42ee617c59ced9dda6b85abb65a6,True,True,True,0.0,0,True,True
514_em_342,514_em_342_0.bmp,514_em_342.bmp,54470,54470,374,142,374,142,L,L,12bbbdffaa9bf025b154e29cbc45510f8ae7223669280f694e33a88ce04932e1,12bbbdffaa9bf025b154e29cbc45510f8ae7223669280f694e33a88ce04932e1,True,True,True,0.0,0,True,True
514_em_343,514_em_343_0.bmp,514_em_343.bmp,145398,145398,879,164,879,164,L,L,badbde49a5e5e857a4d0ddff8560813996bc1d9528e948c5befdc66e065843a5,badbde49a5e5e857a4d0ddff8560813996bc1d9528e948c5befdc66e065843a5,True,True,True,0.0,0,True,True
514_em_344,514_em_344_0.bmp,514_em_344.bmp,52598,52598,558,92,558,92,L,L,34fc00bad373745c7c66a9a5eec2cab213ca4d8d4a2bf42a7916a4fd76b68243,34fc00bad373745c7c66a9a5eec2cab213ca4d8d4a2bf42a7916a4fd76b68243,True,True,True,0.0,0,True,True
514_em_345,514_em_345_0.bmp,514_em_345.bmp,61558,61558,278,216,278,216,L,L,9ee48bd6d2b1000b9c198c6aa6a0418d20b4d5b911ff8ba8692220e3a13f489c,9ee48bd6d2b1000b9c198c6aa6a0418d20b4d5b911ff8ba8692220e3a13f489c,True,True,True,0.0,0,True,True
514_em_346,514_em_346_0.bmp,514_em_346.bmp,13142,13142,114,104,114,104,L,L,ef0888bbcf57ac53bcc0d3e48692527268d1bbba704dbf6cae054e7f7b486692,ef0888bbcf57ac53bcc0d3e48692527268d1bbba704dbf6cae054e7f7b486692,True,True,True,0.0,0,True,True
514_em_347,514_em_347_0.bmp,514_em_347.bmp,107782,107782,622,171,622,171,L,L,ca49d55f04aaf4fe53f723a43864e60f93faf1ceb713741ef964c36c6196f34a,ca49d55f04aaf4fe53f723a43864e60f93faf1ceb713741ef964c36c6196f34a,True,True,True,0.0,0,True,True
514_em_348,514_em_348_0.bmp,514_em_348.bmp,128870,128870,650,196,650,196,L,L,1aa03cc0121c311ad46e893fa0ee397b21f1b39c7ce78c537886b3272d24f44a,1aa03cc0121c311ad46e893fa0ee397b21f1b39c7ce78c537886b3272d24f44a,True,True,True,0.0,0,True,True
515_em_350,515_em_350_0.bmp,515_em_350.bmp,17278,17278,198,81,198,81,L,L,3488913c1ef0a9bbc04aaf0e2b8f24d5784c350009969824d36e59b38493aecb,3488913c1ef0a9bbc04aaf0e2b8f24d5784c350009969824d36e59b38493aecb,True,True,True,0.0,0,True,True
515_em_351,515_em_351_0.bmp,515_em_351.bmp,14434,14434,209,63,209,63,L,L,cc4801309854b09ea625895824a55a7c9772a1763f963200f6fb552cd873cada,cc4801309854b09ea625895824a55a7c9772a1763f963200f6fb552cd873cada,True,True,True,0.0,0,True,True
515_em_352,515_em_352_0.bmp,515_em_352.bmp,34150,34150,311,106,311,106,L,L,122625c23f5d8df919044778c8d2382b91021d7bcebdf40188bb42905efca4ff,122625c23f5d8df919044778c8d2382b91021d7bcebdf40188bb42905efca4ff,True,True,True,0.0,0,True,True
515_em_353,515_em_353_0.bmp,515_em_353.bmp,41098,41098,458,87,458,87,L,L,082f3382ff97abafae0af891b4982bec8009be219f60d4927581204ea5dc0a38,082f3382ff97abafae0af891b4982bec8009be219f60d4927581204ea5dc0a38,True,True,True,0.0,0,True,True
515_em_354,515_em_354_0.bmp,515_em_354.bmp,11718,11718,151,70,151,70,L,L,6f095decff39518511187870572362594245de998cfafc057a245cb3e3d005d0,6f095decff39518511187870572362594245de998cfafc057a245cb3e3d005d0,True,True,True,0.0,0,True,True
515_em_355,515_em_355_0.bmp,515_em_355.bmp,134998,134998,741,180,741,180,L,L,5c3fa59bf4712fa201854199e0924c52dea0666eb8958e219a2adffae03c0a17,5c3fa59bf4712fa201854199e0924c52dea0666eb8958e219a2adffae03c0a17,True,True,True,0.0,0,True,True
515_em_356,515_em_356_0.bmp,515_em_356.bmp,17126,17126,234,68,234,68,L,L,d12c9eb431b29f51daf48e9ba025a8f516ec606f9c50091cacdf426674c96b4c,d12c9eb431b29f51daf48e9ba025a8f516ec606f9c50091cacdf426674c96b4c,True,True,True,0.0,0,True,True
515_em_357,515_em_357_0.bmp,515_em_357.bmp,72358,72358,717,99,717,99,L,L,de7bc7f4183dc662f456d3accf27fc8063ecf3fe2ba7ba0f28b5d62ec853ec1f,de7bc7f4183dc662f456d3accf27fc8063ecf3fe2ba7ba0f28b5d62ec853ec1f,True,True,True,0.0,0,True,True
515_em_358,515_em_358_0.bmp,515_em_358.bmp,13870,13870,162,78,162,78,L,L,622a1d004243b4cf9c37f2406273346da43b1599b045b6bc5a2fcc1a15d250ba,622a1d004243b4cf9c37f2406273346da43b1599b045b6bc5a2fcc1a15d250ba,True,True,True,0.0,0,True,True
515_em_359,515_em_359_0.bmp,515_em_359.bmp,33094,33094,366,87,366,87,L,L,3a13e0fb83a206fa6b415f7cd47b019b002439b07e8cbb5ceb007707789729e8,3a13e0fb83a206fa6b415f7cd47b019b002439b07e8cbb5ceb007707789729e8,True,True,True,0.0,0,True,True
515_em_360,515_em_360_0.bmp,515_em_360.bmp,9918,9918,103,85,103,85,L,L,a1a886383749675b78cbbdab97415103076df0b6182ba921d20ae95df8773089,a1a886383749675b78cbbdab97415103076df0b6182ba921d20ae95df8773089,True,True,True,0.0,0,True,True
515_em_361,515_em_361_0.bmp,515_em_361.bmp,81878,81878,806,100,806,100,L,L,6eefa1e8ed127c680d3a5eab2e91815426f3b293736990d2ea049031224c42ab,6eefa1e8ed127c680d3a5eab2e91815426f3b293736990d2ea049031224c42ab,True,True,True,0.0,0,True,True
515_em_362,515_em_362_0.bmp,515_em_362.bmp,16054,16054,206,72,206,72,L,L,a4456d7f3dd30353b54259ed8ded3b38003150eb14fd1577131df27a0531dca7,a4456d7f3dd30353b54259ed8ded3b38003150eb14fd1577131df27a0531dca7,True,True,True,0.0,0,True,True
515_em_363,515_em_363_0.bmp,515_em_363.bmp,40978,40978,227,175,227,175,L,L,8f1f0afdf019d66f962ca22c695fac1fd6767a1ce192808cb272d8c55d4364bf,8f1f0afdf019d66f962ca22c695fac1fd6767a1ce192808cb272d8c55d4364bf,True,True,True,0.0,0,True,True
515_em_364,515_em_364_0.bmp,515_em_364.bmp,84038,84038,680,122,680,122,L,L,856a2df7fe29947970747c39094a3f923a794bdb21c88ccf9ef132138c0b6342,856a2df7fe29947970747c39094a3f923a794bdb21c88ccf9ef132138c0b6342,True,True,True,0.0,0,True,True
515_em_365,515_em_365_0.bmp,515_em_365.bmp,45898,45898,331,135,331,135,L,L,728cd6f6fe69635fd4794f1da3989dcf1b02aed28a44da35e5220f304ed3b2de,728cd6f6fe69635fd4794f1da3989dcf1b02aed28a44da35e5220f304ed3b2de,True,True,True,0.0,0,True,True
515_em_366,515_em_366_0.bmp,515_em_366.bmp,30310,30310,333,87,333,87,L,L,c8a5340ae45e6b162bf75c1b8ef905fb4de97d3ed14c11ae7c0f0145f376f49c,c8a5340ae45e6b162bf75c1b8ef905fb4de97d3ed14c11ae7c0f0145f376f49c,True,True,True,0.0,0,True,True
515_em_367,515_em_367_0.bmp,515_em_367.bmp,66042,66042,596,109,596,109,L,L,d4233161d4d5bb194e1fdab59c83c8aa37b689e5b3b0c7a7c8319da14d44e894,d4233161d4d5bb194e1fdab59c83c8aa37b689e5b3b0c7a7c8319da14d44e894,True,True,True,0.0,0,True,True
515_em_368,515_em_368_0.bmp,515_em_368.bmp,10502,10502,124,76,124,76,L,L,a4627f312327fb831a8b7cd2f974eb32183bbf34e7bfff71373e4ff9554d32b8,a4627f312327fb831a8b7cd2f974eb32183bbf34e7bfff71373e4ff9554d32b8,True,True,True,0.0,0,True,True
515_em_369,515_em_369_0.bmp,515_em_369.bmp,64710,64710,654,97,654,97,L,L,6372a3c2e84cdaadd86a9096e23977b190d252427e69053571037f55a75425c1,6372a3c2e84cdaadd86a9096e23977b190d252427e69053571037f55a75425c1,True,True,True,0.0,0,True,True
515_em_370,515_em_370_0.bmp,515_em_370.bmp,13870,13870,162,78,162,78,L,L,98f0b494a442d541716900d8b69969aa177fbbc1b984956da3a1ba71f4b04690,98f0b494a442d541716900d8b69969aa177fbbc1b984956da3a1ba71f4b04690,True,True,True,0.0,0,True,True
515_em_371,515_em_371_0.bmp,515_em_371.bmp,78134,78134,341,224,341,224,L,L,30e2ebc54c3f35cebc4ae9460fe8fd23779852fac8c0f9a90642a1153f1177d4,30e2ebc54c3f35cebc4ae9460fe8fd23779852fac8c0f9a90642a1153f1177d4,True,True,True,0.0,0,True,True
515_em_372,515_em_372_0.bmp,515_em_372.bmp,31578,31578,244,125,244,125,L,L,124e6619566356169f243dc0d5f15d0e2a26b9ab5974a4bcb934a4338a16fe1a,124e6619566356169f243dc0d5f15d0e2a26b9ab5974a4bcb934a4338a16fe1a,True,True,True,0.0,0,True,True
515_em_373,515_em_373_0.bmp,515_em_373.bmp,6358,6358,79,66,79,66,L,L,a5845d80ed301ada8ee66a9c0a2e5a6385b834c9481642ad8d7fe300ca452f00,a5845d80ed301ada8ee66a9c0a2e5a6385b834c9481642ad8d7fe300ca452f00,True,True,True,0.0,0,True,True
515_em_374,515_em_374_0.bmp,515_em_374.bmp,37510,37510,394,92,394,92,L,L,231889d9952802c038ce645f4077e4c71765aa4b45ae58a5df36c9285cafd937,231889d9952802c038ce645f4077e4c71765aa4b45ae58a5df36c9285cafd937,True,True,True,0.0,0,True,True
516_em_376,516_em_376_0.bmp,516_em_376.bmp,11750,11750,115,92,115,92,L,L,56614584dbf7b2b00e4adae285dc93a671f3cccc5eb12b844031b9dc4add50f7,56614584dbf7b2b00e4adae285dc93a671f3cccc5eb12b844031b9dc4add50f7,True,True,True,0.0,0,True,True
516_em_377,516_em_377_0.bmp,516_em_377.bmp,57658,57658,490,115,490,115,L,L,d397e846a68e8c24ace020756f5c6934bf104d8f994ca01ee76b5fd8b9754e3b,d397e846a68e8c24ace020756f5c6934bf104d8f994ca01ee76b5fd8b9754e3b,True,True,True,0.0,0,True,True
516_em_378,516_em_378_0.bmp,516_em_378.bmp,26538,26538,268,95,268,95,L,L,dd066ad7105a853183a2a108fcb1ba1e5483bfae56946cfcf2962a208e3a3c8c,dd066ad7105a853183a2a108fcb1ba1e5483bfae56946cfcf2962a208e3a3c8c,True,True,True,0.0,0,True,True
516_em_379,516_em_379_0.bmp,516_em_379.bmp,34822,34822,295,114,295,114,L,L,f4096086a2625fde214a0d4d54afd0192fe5928b98287b3d9ec0fb84e7b239d2,f4096086a2625fde214a0d4d54afd0192fe5928b98287b3d9ec0fb84e7b239d2,True,True,True,0.0,0,True,True
516_em_380,516_em_380_0.bmp,516_em_380.bmp,28634,28634,332,83,332,83,L,L,ccec29b89a461937ba78b0e3566b58fbf0aa0420574b03e86ea6a65905a49d8d,ccec29b89a461937ba78b0e3566b58fbf0aa0420574b03e86ea6a65905a49d8d,True,True,True,0.0,0,True,True
516_em_382,516_em_382_0.bmp,516_em_382.bmp,45310,45310,456,97,456,97,L,L,805ff358b5205bb3d35f0128f85f9db4b74c2a3a48b0965d58f5a0040bdf277a,805ff358b5205bb3d35f0128f85f9db4b74c2a3a48b0965d58f5a0040bdf277a,True,True,True,0.0,0,True,True
516_em_383,516_em_383_0.bmp,516_em_383.bmp,8098,8098,108,65,108,65,L,L,984be41784f0455b6496fa0ca7edd3761a3f90abe48042750a05b83bfddbeb92,984be41784f0455b6496fa0ca7edd3761a3f90abe48042750a05b83bfddbeb92,True,True,True,0.0,0,True,True
516_em_384,516_em_384_0.bmp,516_em_384.bmp,21502,21502,276,74,276,74,L,L,45b4e52b52b9ce61b2eb7cbb4e9dabee1a41830bb77a1179141f4be705fea099,45b4e52b52b9ce61b2eb7cbb4e9dabee1a41830bb77a1179141f4be705fea099,True,True,True,0.0,0,True,True
516_em_385,516_em_385_0.bmp,516_em_385.bmp,20438,20438,218,88,218,88,L,L,6e783556f988815b71ed2974c17579e2e9ecbc130d5262a57f7c9abd5a3a9c14,6e783556f988815b71ed2974c17579e2e9ecbc130d5262a57f7c9abd5a3a9c14,True,True,True,0.0,0,True,True
516_em_386,516_em_386_0.bmp,516_em_386.bmp,5830,5830,69,66,69,66,L,L,bb99870e975e1f7f35e1745ca0f3b4beef2c277b9b078d81f54ac429d1c5764c,bb99870e975e1f7f35e1745ca0f3b4beef2c277b9b078d81f54ac429d1c5764c,True,True,True,0.0,0,True,True
516_em_387,516_em_387_0.bmp,516_em_387.bmp,49950,49950,595,82,595,82,L,L,9bd5990d022e64a80781918a31825de911ae9501dad1d3a0f9944bd1b48d4bb5,9bd5990d022e64a80781918a31825de911ae9501dad1d3a0f9944bd1b48d4bb5,True,True,True,0.0,0,True,True
516_em_388,516_em_388_0.bmp,516_em_388.bmp,19030,19030,202,88,202,88,L,L,9f76e0b01c8a53827e412c75a8a47c774d508f7c22e3a577c0fc5614b3b267e7,9f76e0b01c8a53827e412c75a8a47c774d508f7c22e3a577c0fc5614b3b267e7,True,True,True,0.0,0,True,True
516_em_389,516_em_389_0.bmp,516_em_389.bmp,35182,35182,391,87,391,87,L,L,8ee2848522deccb6a36f367312304677b6cb055e0b18e2f315a8ace1195458c0,8ee2848522deccb6a36f367312304677b6cb055e0b18e2f315a8ace1195458c0,True,True,True,0.0,0,True,True
516_em_390,516_em_390_0.bmp,516_em_390.bmp,16758,16758,137,112,137,112,L,L,e5de14e9331caaac91c875ad6fe483d9c643c885d563e359a4052e650611a75c,e5de14e9331caaac91c875ad6fe483d9c643c885d563e359a4052e650611a75c,True,True,True,0.0,0,True,True
516_em_392,516_em_392_0.bmp,516_em_392.bmp,34930,34930,369,91,369,91,L,L,faa54c55193445e27ebdf52646fe27c4770fbcb73cb21b532370f84161365e24,faa54c55193445e27ebdf52646fe27c4770fbcb73cb21b532370f84161365e24,True,True,True,0.0,0,True,True
516_em_393,516_em_393_0.bmp,516_em_393.bmp,7606,7606,95,68,95,68,L,L,5ffb682e083b847f74e37c683d96bed802a2e458cb52a2970269206d05895e90,5ffb682e083b847f74e37c683d96bed802a2e458cb52a2970269206d05895e90,True,True,True,0.0,0,True,True
516_em_394,516_em_394_0.bmp,516_em_394.bmp,39862,39862,383,101,383,101,L,L,1997e90790c959c4b3150d2e050de851cd227c3ce3e107376af73501377b7247,1997e90790c959c4b3150d2e050de851cd227c3ce3e107376af73501377b7247,True,True,True,0.0,0,True,True
516_em_395,516_em_395_0.bmp,516_em_395.bmp,9502,9502,156,54,156,54,L,L,448cb473fc37c8b0c7845772efb892bb0ea4d2fe198f0cb255b338d73594a990,448cb473fc37c8b0c7845772efb892bb0ea4d2fe198f0cb255b338d73594a990,True,True,True,0.0,0,True,True
516_em_396,516_em_396_0.bmp,516_em_396.bmp,31182,31182,283,106,283,106,L,L,ade3b7494d3a63e1c9a009fda683cd2b4cc68cf41cff701f9a093c2417f3d1d3,ade3b7494d3a63e1c9a009fda683cd2b4cc68cf41cff701f9a093c2417f3d1d3,True,True,True,0.0,0,True,True
516_em_397,516_em_397_0.bmp,516_em_397.bmp,75862,75862,606,123,606,123,L,L,79ca06753ebf1619fa9bedb3827d5efbc55ae3bb1c6594313748d6b08ef6f05d,79ca06753ebf1619fa9bedb3827d5efbc55ae3bb1c6594313748d6b08ef6f05d,True,True,True,0.0,0,True,True
